medcodeid	term	originalreadcode	cleansedreadcode	snomedctconceptid	snomedctdescriptionid	release	emiscodecategoryid	_merge
885791000006113	GU - acute + h'ge + perf.	J1103-99	J110399	48974009	885791000006113		32	master only (1)
885811000006112	GU - chronic + haemorrhage	J1111-99	J111199	57246001	885811000006112		32	master only (1)
885821000006116	GU - chronic + perforation	J1112-99	J111299	31301004	885821000006116		32	master only (1)
885851000006113	DU - acute + haemorrhage	J1201-99	J120199	12847006	885851000006113		32	master only (1)
885861000006110	DU - acute + perforation	J1202-99	J120299	61347001	885861000006110		32	master only (1)
885871000006115	DU - acute + h'ge + perf.	J1203-99	J120399	86895006	885871000006115		32	master only (1)
885891000006119	DU - chronic + haemorrhage	J1211-99	J121199	89469000	885891000006119		32	master only (1)
885901000006115	DU - chronic + perforation	J1212-99	J121299	49916007	885901000006115		32	master only (1)
885911000006117	DU - chronic + h'ge + perf.	J1213-99	J121399	36975000	885911000006117		32	master only (1)
885931000006111	Peptic ulcer NOS = PU	J13-99	J13..99	13200003	885931000006111		32	master only (1)
885941000006118	PU - acute + haemorrhage	J1301-99	J130199	12274003	885941000006118		32	master only (1)
885951000006116	PU - acute + perforation	J1302-99	J130299	79118000	885951000006116		32	master only (1)
885961000006119	PU - acute + h'ge + perf.	J1303-99	J130399	111353003	885961000006119		32	master only (1)
885981000006112	PU - chronic + haemorrhage	J1311-99	J131199	49232000	885981000006112		32	master only (1)
885991000006110	PU - chronic + perforation	J1312-99	J131299	3483000	885991000006110		32	master only (1)
990711000006115	GU - chronic NOS	J111-99	J111.99	95530000	990711000006115		32	master only (1)
990721000006111	DU - acute NOS	J120-99	J120.99	196652006	990721000006111		32	master only (1)
990731000006114	DU - chronic NOS	J121-99	J121.99	128286008	990731000006114		32	master only (1)
1562951000006113	Non steroidal anti inflammatory drug induced duoden ulc NOS	J126z	J126z00	722200003	3331126014		5	master only (1)
2656521000006114	GU - Perforated gastric ulcer	^ESCTGU265652		9829001	1235999017		32	master only (1)
2656531000006112	Perforation of gastric ulcer	^ESCTPE265653		9829001	1236000015		32	master only (1)
2695521000006113	Acute peptic ulcer with hemorrhage	^ESCTAC269552		12274003	21136016		32	master only (1)
2704011000006118	Acute duodenal ulcer with hemorrhage	^ESCTAC270401		12847006	22034017		32	master only (1)
2709491000006117	Gastroduodenal ulcer	^ESCTGA270949		13200003	22595014		32	master only (1)
2709501000006113	Peptic ulcer disease	^ESCTPE270950		13200003	1220927019		32	master only (1)
2709511000006111	Peptic ulceration	^ESCTPE270951		13200003	1220928012		32	master only (1)
2709521000006115	PUD - Peptic ulcer disease	^ESCTPU270952		13200003	1220929016		32	master only (1)
2709531000006117	PU - Peptic ulcer	^ESCTPU270953		13200003	1220930014		32	master only (1)
2752311000006118	Gastric ulcer with hemorrhage	^ESCTGA275231		15902003	26937011		32	master only (1)
2752321000006114	Bleeding gastric ulcer	^ESCTBL275232		15902003	1221244018		32	master only (1)
2755641000006118	GJU - Gastrojejunal ulcer	^ESCTGJ275564		16121001	477651019		32	master only (1)
2860501000006116	Prepyloric gastric ulcer	^ESCTPR286050		22620000	1222819015		32	master only (1)
2860511000006118	Pyloric channel ulcer	^ESCTPY286051		22620000	2669035019		32	master only (1)
2937121000006115	Duodenal ulcer with haemorrhage	^ESCTDU293712		27281001	2937121000006115		32	master only (1)
2937141000006110	Bleeding duodenal ulcer	^ESCTBL293714		27281001	1225269012		32	master only (1)
3095701000006110	Chronic duodenal ulcer with hemorrhage AND perforation	^ESCTCH309570		36975000	61676011		32	master only (1)
3292411000006119	Acute gastric ulcer with hemorrhage AND perforation	^ESCTAC329241		48974009	81590012		32	master only (1)
3296621000006114	Chronic peptic ulcer with hemorrhage	^ESCTCH329662		49232000	82009014		32	master only (1)
3340761000006113	DUD - Duodenal ulcer disease	^ESCTDU334076		51868009	496138011		32	master only (1)
3340781000006115	DU - Duodenal ulcer	^ESCTDU334078		51868009	1231049011		32	master only (1)
3430281000006116	Chronic gastric ulcer with hemorrhage	^ESCTCH343028		57246001	95214011		32	master only (1)
3521501000006114	Chronic gastrojejunal ulcer with hemorrhage	^ESCTCH352150		62838000	104433010		32	master only (1)
3539941000006116	Acute gastrojejunal ulcer with hemorrhage	^ESCTAC353994		63954007	106302011		32	master only (1)
3912771000006119	Acute duodenal ulcer with hemorrhage AND perforation	^ESCTAC391277		86895006	144111018		32	master only (1)
3946041000006117	Perforation of duodenal ulcer	^ESCTPE394604		88968005	1235399010		32	master only (1)
3946051000006115	DU - Perforated duodenal ulcer	^ESCTDU394605		88968005	1235400015		32	master only (1)
3954241000006119	Chronic duodenal ulcer with hemorrhage	^ESCTCH395424		89469000	148344012		32	master only (1)
3958881000006116	Acute gastric ulcer with hemorrhage	^ESCTAC395888		89748001	148789010		32	master only (1)
3958891000006118	Acute gastric ulcer with bleeding	^ESCTAC395889		89748001	148790018		32	master only (1)
4058081000006115	Acute ulcer of stomach	^ESCTAC405808		95529005	158230010		32	master only (1)
4058101000006111	Chronic ulcer of stomach	^ESCTCH405810		95530000	158234018		32	master only (1)
4194481000006117	Acute peptic ulcer with hemorrhage and perforation	^ESCTAC419448		111353003	90139013		32	master only (1)
4784381000006115	ADU - Acute duodenal ulcer	^ESCTAD478438		196652006	302503019		32	master only (1)
5497061000006118	History of peptic ulcer	^ESCTHI549706		266998003	2986380019		32	master only (1)
5574391000006117	History of duodenal ulcer	^ESCTHI557439		275547005	2986650015		32	master only (1)
5574411000006117	History of gastric ulcer	^ESCTHI557441		275548000	2986896014		32	master only (1)
5727701000006116	Stomach ulcer excision	^ESCTST572770		287832000	427398016		32	master only (1)
5966161000006115	Suture of ulcer of duodenum	^ESCTSU596616		307260009	450480019		32	master only (1)
5966171000006110	Suture of duodenal ulcer	^ESCTSU596617		307260009	450478013		32	master only (1)
6048221000006118	Endoscopic injection hemostasis of duodenal ulcer	^ESCTEN604822		314627002	459011014		32	master only (1)
6048251000006110	Endoscopic injection hemostasis of gastric ulcer	^ESCTEN604825		314629004	459014018		32	master only (1)
6593381000006112	Stomach ulcer	^ESCTST659338		397825006	1785985013		32	master only (1)
6593391000006110	GU - Gastric ulcer	^ESCTGU659339		397825006	1785986014		32	master only (1)
6593401000006112	Gastric ulceration	^ESCTGA659340		397825006	1785987017		32	master only (1)
7011281000006116	Duodenal ulcer induced by anti-platelet agent	^ESCTDU701128		423643000	2645981018		5	master only (1)
7011291000006118	Duodenal ulcer induced by antiplatelet agent	^ESCTDU701129		423643000	2649533014		5	master only (1)
7011311000006119	Duodenal ulcer caused by anti-platelet agent	^ESCTDU701131		423643000	3290342016		5	master only (1)
7011321000006110	Duodenal ulcer caused by antiplatelet agent	^ESCTDU701132		423643000	3290356019		5	master only (1)
7023701000006111	Gastric ulcer induced by anti-platelet agent	^ESCTGA702370		424301005	2645980017		5	master only (1)
7023711000006114	Gastric ulcer induced by antiplatelet agent	^ESCTGA702371		424301005	2649531011		5	master only (1)
7023731000006115	Gastric ulcer caused by anti-platelet agent	^ESCTGA702373		424301005	3290302014		5	master only (1)
7023741000006113	Gastric ulcer caused by antiplatelet agent	^ESCTGA702374		424301005	3290308013		5	master only (1)
7828461000006113	Duodenal ulcer caused by non-steroidal anti-inflammatory drug	^ESCTDU782846		722200003	7828461000006113		5	master only (1)
7828471000006118	NSAID-induced duodenal ulcer	^ESCTNS782847		722200003	3331127017		5	master only (1)
7828481000006115	Duodenal ulcer caused by NSAID	^ESCTDU782848		722200003	3331128010		5	master only (1)
7828491000006117	Duodenal ulcer induced by NSAID	^ESCTDU782849		722200003	3331129019		5	master only (1)
7828501000006113	Duodenal ulcer induced by non-steroidal anti-inflammatory drug	^ESCTDU782850		722200003	3331130012		5	master only (1)
11902881000006118	Duodenal ulcer with hemorrhage	^ESCT1190288		27281001	45608011		32	master only (1)
