medcodeid	term	originalreadcode	cleansedreadcode	snomedctconceptid	snomedctdescriptionid	release	emiscodecategoryid	_merge
6906641000006113	Hemoglobin SS disease with crisis	^ESCTHE690664		417425009	2548386016		32	master only (1)
6906651000006110	Sickle cell crisis	^ESCTSI690665		417425009	2553634012		32	master only (1)
6906661000006112	Sickle cell anemia with crisis	^ESCTSI690666		417425009	2553635013		32	master only (1)
7250591000006114	History of sickle cell anemia	^ESCTHI725059		441482006	2816278017		32	master only (1)
11902381000006112	Iron deficiency anemia	^ESCT1190238		87522002	11902381000006112		32	master only (1)
11903721000006117	Hemoglobin SS disease without crisis	^ESCT1190372		416180004	2548680016		32	master only (1)
11903981000006116	Secondary anaemia NOS	^ESCT1190398		271737000	11903981000006116		32	master only (1)
11919451000006118	Vitamin B12 deficiency anemia due to dietary causes	^ESCT1191945		267517008	399200017		32	master only (1)
11926231000006110	Iron deficiency anemia due to chronic blood loss	^ESCT1192623		413533008	2536842010		32	master only (1)
11926341000006112	Megaloblastic anemia due to folate deficiency	^ESCT1192634		85649008	141971014		32	master only (1)
11989301000006112	Other specified iron deficiency anaemia	^ESCT1198930		87522002	11989301000006112		32	master only (1)
12218521000006116	Sickle cell-haemoglobin SS disease	^ESCT1221852		127040003	3688058019		32	master only (1)
12218531000006118	Sickle cell-hemoglobin SS disease	^ESCT1221853		127040003	3688057012		32	master only (1)
12489041000006111	H/O: Anaemia vit.B12 deficient	^ESCT1248904		161457000	251614016		32	master only (1)
12761691000006115	Iron deficiency anemia	^ESCT1276169		87522002	145104011		32	master only (1)
12762241000006118	Macrocytic anaemia of unspecified cause	^ESCT1276224		83414005	12762241000006118		32	master only (1)
13031341000006117	Anemia	^ESCT1303134		271737000	406636013		31	master only (1)
13031551000006111	Macrocytic anemia	^ESCT1303155		83414005	138355014		31	master only (1)
13031561000006113	Macrocytic anemia	^ESCT1303156		83414005	731981000006116		31	master only (1)
