concept_id,found_from,concept_name,domain_id,vocabulary_id,standard_concept
36802772,From initial search,"Insertion of Dual-Chamber Intracardiac Pacemaker into Right Ventricle, Percutaneous Approach, New Technology Group 9",Procedure,ICD10PCS,S
36802936,From initial search,"Medical and Surgical @ Anatomical Regions, General @ Revision @ Mediastinum @ Open @ Defibrillator Lead",Procedure,ICD10PCS,S
36802975,From initial search,"Medical and Surgical @ Anatomical Regions, General @ Revision @ Mediastinum @ External @ Defibrillator Lead",Procedure,ICD10PCS,S
36803015,From initial search,"Medical and Surgical @ Anatomical Regions, General @ Removal @ Mediastinum @ External @ Defibrillator Lead",Procedure,ICD10PCS,S
36803019,From initial search,"Medical and Surgical @ Anatomical Regions, General @ Removal @ Mediastinum @ Open @ Defibrillator Lead",Procedure,ICD10PCS,S
36803139,From initial search,"Medical and Surgical @ Anatomical Regions, General @ Insertion @ Mediastinum @ Percutaneous @ Defibrillator Lead",Procedure,ICD10PCS,S
36803176,From initial search,"Medical and Surgical @ Anatomical Regions, General @ Insertion @ Mediastinum @ Open @ Defibrillator Lead",Procedure,ICD10PCS,S
36803214,From initial search,"New Technology @ Cardiovascular System @ Insertion @ Ventricle, Right @ Percutaneous @ Intracardiac Pacemaker, Dual-Chamber",Procedure,ICD10PCS,S
36803244,From initial search,"Medical and Surgical @ Anatomical Regions, General @ Removal @ Mediastinum @ Percutaneous @ Defibrillator Lead",Procedure,ICD10PCS,S
36803251,From initial search,"Medical and Surgical @ Anatomical Regions, General @ Revision @ Mediastinum @ Percutaneous @ Defibrillator Lead",Procedure,ICD10PCS,S
36803298,From initial search,"Medical and Surgical @ Anatomical Regions, General @ Insertion @ Mediastinum @ Percutaneous Endoscopic @ Defibrillator Lead",Procedure,ICD10PCS,S
36803321,From initial search,"New Technology @ Cardiovascular System @ Insertion @ Atrium, Right @ Percutaneous @ Intracardiac Pacemaker, Dual-Chamber",Procedure,ICD10PCS,S
36803347,From initial search,"Medical and Surgical @ Anatomical Regions, General @ Removal @ Mediastinum @ Percutaneous Endoscopic @ Defibrillator Lead",Procedure,ICD10PCS,S
36803404,From initial search,"Medical and Surgical @ Anatomical Regions, General @ Revision @ Mediastinum @ Percutaneous Endoscopic @ Defibrillator Lead",Procedure,ICD10PCS,S
37016896,From initial search,Fluoroscopy guided removal of cardiac pacemaker,Procedure,SNOMED,S
37016921,From initial search,Fluoroscopy guided removal of automatic cardiac defibrillator,Procedure,SNOMED,S
37110243,From initial search,Malfunction of implantable defibrillator ventricular lead,Condition,SNOMED,S
37110244,From descendants,Implantable cardioverter battery end of life,Condition,SNOMED,S
37110245,From descendants,Inappropriate implantable cardioverter shock,Condition,SNOMED,S
37151476,From initial search,Implantation of subcutaneous implantable cardioverter defibrillator,Procedure,SNOMED,S
37153707,From initial search,Implantation of cardiac resynchronization defibrillator lead,Procedure,SNOMED,S
37157743,From initial search,Implantation of leadless cardiac pacemaker,Procedure,SNOMED,S
37157799,From initial search,Implantation of subcutaneous cardioverter defibrillator lead,Procedure,SNOMED,S
37157813,From initial search,Implantation of cardiac resynchronization defibrillator system,Procedure,SNOMED,S
37163004,From initial search,Implantable cardioverter defibrillator ventricular lead insulation break,Condition,SNOMED,S
37163005,From initial search,Implantable cardioverter defibrillator ventricular lead dislodgement,Condition,SNOMED,S
37163006,From initial search,Implantable cardioverter defibrillator ventricular lead fracture,Condition,SNOMED,S
37163007,From initial search,Implantable cardioverter defibrillator generator dysfunction,Condition,SNOMED,S
37163008,From initial search,High voltage component dysfunction of implantable cardioverter defibrillator,Condition,SNOMED,S
37163009,From initial search,Implantable cardioverter defibrillator battery elective replacement required,Condition,SNOMED,S
37163072,From initial search,Inappropriate withholding of pacing by implantable cardioverter defibrillator,Condition,SNOMED,S
37163094,From initial search,Removal of leadless cardiac pacemaker,Procedure,SNOMED,S
37163243,From initial search,Implantable cardioverter and defibrillator coronary sinus lead fracture,Condition,SNOMED,S
37163245,From initial search,Implantable cardioverter and defibrillator coronary sinus lead insulation fracture,Condition,SNOMED,S
37163246,From initial search,Pacemaker ventricular lead insulation fracture,Condition,SNOMED,S
37163247,From initial search,Dislodgement of implantable cardioverter defibrillator coronary sinus lead,Condition,SNOMED,S
37163248,From initial search,Dislodgement of cardiac pacemaker ventricular lead,Condition,SNOMED,S
37163252,From initial search,Pacemaker mediated tachycardia,Condition,SNOMED,S
37163307,From initial search,Fracture of atrial lead of implantable cardioverter and defibrillator,Condition,SNOMED,S
37163308,From initial search,Breakage of atrial insulation of implantable cardioverter and defibrillator,Condition,SNOMED,S
37163310,From initial search,Dislodgement of implantable cardioverter defibrillator atrial lead,Condition,SNOMED,S
37164794,From initial search,Replacement of cardiac resynchronization therapy defibrillator pulse generator,Procedure,SNOMED,S
37164796,From initial search,Replacement of leadless cardiac pacemaker,Procedure,SNOMED,S
37203868,From initial search,Implantation of permanent cardiac pacemaker using fluoroscopic guidance,Procedure,SNOMED,S
37203869,From initial search,Implantation of cardiac biventricular permanent pacemaker using fluoroscopic guidance,Procedure,SNOMED,S
38001066,From initial search,Cardiac defibrillator implant w/o cardiac cath w MCC,Observation,DRG,S
38001067,From initial search,Cardiac defibrillator implant w/o cardiac cath w/o MCC,Observation,DRG,S
38001082,From initial search,Permanent cardiac pacemaker implant w MCC,Observation,DRG,S
38001083,From initial search,Permanent cardiac pacemaker implant w CC,Observation,DRG,S
38001084,From initial search,Permanent cardiac pacemaker implant w/o CC/MCC,Observation,DRG,S
38001100,From initial search,Cardiac pacemaker device replacement w MCC,Observation,DRG,S
38001101,From initial search,Cardiac pacemaker device replacement w/o MCC,Observation,DRG,S
38001102,From initial search,Cardiac pacemaker revision except device replacement w MCC,Observation,DRG,S
38001103,From initial search,Cardiac pacemaker revision except device replacement w CC,Observation,DRG,S
38001104,From initial search,Cardiac pacemaker revision except device replacement w/o CC/MCC,Observation,DRG,S
40217340,From descendants,"Interrogation device evaluation(s), (remote) up to 30 days; implantable cardiovascular physiologic monitor system, implantable loop recorder system, or subcutaneous cardiac rhythm monitor system, remote data acquisition(s), receipt of tran... (Deprecated)",Observation,HCPCS,S
40479221,From initial search,Surgical removal of single chamber pacing cardioverter defibrillator electrode by transthoracic approach,Procedure,SNOMED,S
40479293,From initial search,Revision of skin pocket for dual chamber pacing cardioverter defibrillator,Procedure,SNOMED,S
40479379,From initial search,Insertion of single chamber pacing cardioverter defibrillator pulse generator,Procedure,SNOMED,S
40479415,From initial search,Insertion of transvenous electrode of dual chamber pacing cardioverter defibrillator pulse generator,Procedure,SNOMED,S
40479674,From initial search,Revision of skin pocket for single chamber pacing cardioverter defibrillator,Procedure,SNOMED,S
40479833,From initial search,Insertion of single chamber pacing cardioverter defibrillator pulse generator and transvenous electrode,Procedure,SNOMED,S
40479859,From initial search,Replacement of cardiac pacemaker,Procedure,SNOMED,S
40481055,From descendants,Insertion of dual chamber pulse generator and repositioning of cardioverter defibrillation pulse generator lead,Procedure,SNOMED,S
40481058,From initial search,Surgical removal of transvenous electrode of dual chamber pacing cardioverter defibrillator pulse generator by transthoracic approach,Procedure,SNOMED,S
40481073,From initial search,Infection associated with cardiac resynchronization therapy implantable defibrillator,Condition,SNOMED,S
40481373,From initial search,No cardiac pacemaker in situ,Observation,SNOMED,S
40481494,From descendants,Replacement of dual chamber pulse generator,Procedure,SNOMED,S
40481805,From initial search,Presence of cardiac pacemaker not known,Observation,SNOMED,S
40481890,From initial search,Surgical removal of transvenous electrode of dual chamber pacing cardioverter defibrillator pulse generator by transvenous approach,Procedure,SNOMED,S
40481942,From descendants,Insertion of permanent transvenous electrode of dual chamber pulse generator,Procedure,SNOMED,S
40482387,From descendants,Insertion of temporary transvenous electrode of dual chamber cardiac pulse generator,Procedure,SNOMED,S
40482665,From initial search,Implantation of cardioverter defibrillator with three electrode leads,Procedure,SNOMED,S
40482781,From initial search,Surgical removal of transvenous electrode of single chamber pacing cardioverter defibrillator pulse generator by transthoracic approach,Procedure,SNOMED,S
40483201,From initial search,Insertion of transvenous electrode of single chamber pacing cardioverter defibrillator pulse generator,Procedure,SNOMED,S
40483213,From initial search,Insertion of single chamber cardiac pacemaker pulse generator,Procedure,SNOMED,S
40483283,From descendants,Insertion of temporary transvenous electrode of single chamber pacing pulse generator,Procedure,SNOMED,S
40483670,From descendants,Replacement of temporary transvenous electrode of dual chamber pulse generator,Procedure,SNOMED,S
40484152,From initial search,Surgical removal of transvenous electrode of single chamber pacing cardioverter defibrillator pulse generator by transvenous approach,Procedure,SNOMED,S
40485437,From initial search,Insertion of dual chamber cardiac pacemaker pulse generator,Procedure,SNOMED,S
40486971,From descendants,Removal of vagal nerve stimulator,Procedure,SNOMED,S
40487117,From initial search,Insertion of permanent cardiac pacemaker pulse generator and electrode,Procedure,SNOMED,S
40487514,From initial search,Removal of cardiac biventricular permanent pacemaker using fluoroscopic guidance,Procedure,SNOMED,S
40488431,From initial search,Interrogation of cardiac pacemaker,Procedure,SNOMED,S
40488484,From initial search,Removal of cardiac biventricular implantable cardioverter defibrillator using fluoroscopic guidance,Procedure,SNOMED,S
40488929,From initial search,Repositioning of cardiac pacemaker lead using fluoroscopic guidance,Procedure,SNOMED,S
40490499,From initial search,Maintenance of intravenous cardiac pacemaker system,Procedure,SNOMED,S
40491027,From initial search,Thoracotomy and removal of cardiac pacemaker electrodes,Procedure,SNOMED,S
40491992,From initial search,Replacement of cardiac biventricular implantable cardioverter defibrillator using fluoroscopic guidance,Procedure,SNOMED,S
40492022,From initial search,Replacement of cardiac biventricular permanent pacemaker using fluoroscopic guidance,Procedure,SNOMED,S
40664741,From initial search,"Insertion or replacement of a permanent pacing cardioverter-defibrillator system with transvenous lead(s), single or dual chamber with insertion of pacing electrode, cardiac venous system, for left ventricular pacing",Procedure,HCPCS,S
40756775,From descendants,"Implantation or replacement of carotid sinus stimulation device, total system",Procedure,ICD9Proc,S
40756777,From descendants,Implantation or replacement of carotid sinus stimulation lead(s) only,Procedure,ICD9Proc,S
40756819,From descendants,Implantation or replacement of carotid sinus stimulation pulse generator only,Procedure,ICD9Proc,S
40761372,From initial search,Permanent pacemaker insertion,Observation,LOINC,S
40761373,From initial search,Year permanent pacemaker inserted,Observation,LOINC,S
42537346,From initial search,Revision of internal cardiac defibrillator lead using fluoroscopic guidance,Procedure,SNOMED,S
42537348,From initial search,Revision of biventricular permanent pacemaker lead using fluoroscopic guidance,Procedure,SNOMED,S
42538527,From initial search,Erosion of pacemaker pocket due to and following implantation of cardiac pacemaker,Condition,SNOMED,S
42538832,From initial search,Breakage of implantable cardiac defibrillator lead insulation,Condition,SNOMED,S
42538833,From initial search,Dysfunction of implantable cardiac defibrillator lead,Condition,SNOMED,S
42538837,From initial search,Stimulation of muscle pocket as complication of implantation of automatic cardiac defibrillator,Condition,SNOMED,S
42538838,From initial search,Stimulation of muscle pocket as complication of implantation of cardiac pacemaker,Condition,SNOMED,S
42538839,From initial search,Stimulation of phrenic nerve as complication of implantation of automatic cardiac defibrillator,Condition,SNOMED,S
42538840,From initial search,Stimulation of phrenic nerve as complication of implantation of cardiac pacemaker,Condition,SNOMED,S
42538848,From initial search,Breakage of cardiac pacemaker lead insulation,Condition,SNOMED,S
42538849,From initial search,Dysfunction of cardiac pacemaker lead,Condition,SNOMED,S
42539500,From initial search,Revision of cardiac biventricular implantable cardioverter defibrillator lead using fluoroscopic guidance,Procedure,SNOMED,S
42539733,From initial search,Education about internal cardiac defibrillator,Observation,SNOMED,S
42599741,From initial search,Epicardial pacemaker in situ,Condition,SNOMED Veterinary,S
42599766,From initial search,Thrombus of pacemaker electrode,Condition,SNOMED Veterinary,S
42599767,From initial search,Transvenous dual chamber pacemaker in situ,Condition,SNOMED Veterinary,S
42599768,From initial search,Transvenous single chamber pacemaker in situ,Condition,SNOMED Veterinary,S
42599771,From initial search,Electrocardiogram: pacemaker - DDD,Condition,SNOMED Veterinary,S
42599772,From initial search,Electrocardiogram: pacemaker - DDDR,Condition,SNOMED Veterinary,S
42599773,From initial search,"Electrocardiogram: pacemaker ventricle pacing, dual sensing, dual inhibited, rate modulated",Condition,SNOMED Veterinary,S
42599774,From initial search,"Electrocardiogram: pacemaker ventricular pacing, ventricular sensing, ventricle inhibited",Condition,SNOMED Veterinary,S
42599775,From initial search,Electrocardiogram: pacemaker - VVIR,Condition,SNOMED Veterinary,S
42872818,From initial search,Maintenance of battery of cardiac pacemaker system,Procedure,SNOMED,S
42872827,From initial search,Replacement of pulse generator of permanent cardiac pacemaker using fluoroscopic guidance,Procedure,SNOMED,S
42872828,From initial search,Replacement of pulse generator of implantable cardioverter defibrillator using fluoroscopic guidance,Procedure,SNOMED,S
42894719,From initial search,"Insertion of Intracardiac Pacemaker into Coronary Vein, Percutaneous Endoscopic Approach",Procedure,ICD10PCS,S
42894720,From initial search,"Insertion of Intracardiac Pacemaker into Right Atrium, Open Approach",Procedure,ICD10PCS,S
42894721,From initial search,"Insertion of Intracardiac Pacemaker into Right Atrium, Percutaneous Approach",Procedure,ICD10PCS,S
42894722,From initial search,"Insertion of Intracardiac Pacemaker into Right Atrium, Percutaneous Endoscopic Approach",Procedure,ICD10PCS,S
42894723,From initial search,"Insertion of Intracardiac Pacemaker into Left Atrium, Open Approach",Procedure,ICD10PCS,S
42894724,From initial search,"Insertion of Intracardiac Pacemaker into Left Atrium, Percutaneous Approach",Procedure,ICD10PCS,S
42894725,From initial search,"Insertion of Intracardiac Pacemaker into Left Atrium, Percutaneous Endoscopic Approach",Procedure,ICD10PCS,S
42894726,From initial search,"Insertion of Intracardiac Pacemaker into Right Ventricle, Open Approach",Procedure,ICD10PCS,S
42894727,From initial search,"Insertion of Intracardiac Pacemaker into Right Ventricle, Percutaneous Approach",Procedure,ICD10PCS,S
42894728,From initial search,"Insertion of Intracardiac Pacemaker into Right Ventricle, Percutaneous Endoscopic Approach",Procedure,ICD10PCS,S
42894729,From initial search,"Insertion of Intracardiac Pacemaker into Left Ventricle, Open Approach",Procedure,ICD10PCS,S
42894730,From initial search,"Insertion of Intracardiac Pacemaker into Left Ventricle, Percutaneous Approach",Procedure,ICD10PCS,S
42894731,From initial search,"Insertion of Intracardiac Pacemaker into Left Ventricle, Percutaneous Endoscopic Approach",Procedure,ICD10PCS,S
42894753,From initial search,"Insertion of Intracardiac Pacemaker into Coronary Vein, Open Approach",Procedure,ICD10PCS,S
42894754,From initial search,"Insertion of Intracardiac Pacemaker into Coronary Vein, Percutaneous Approach",Procedure,ICD10PCS,S
42894758,From initial search,"Removal of Intracardiac Pacemaker from Heart, Open Approach",Procedure,ICD10PCS,S
42894759,From initial search,"Removal of Intracardiac Pacemaker from Heart, Percutaneous Approach",Procedure,ICD10PCS,S
42894763,From initial search,"Removal of Intracardiac Pacemaker from Heart, Percutaneous Endoscopic Approach",Procedure,ICD10PCS,S
42894862,From initial search,"Revision of Intracardiac Pacemaker in Heart, Open Approach",Procedure,ICD10PCS,S
42894863,From initial search,"Revision of Intracardiac Pacemaker in Heart, Percutaneous Approach",Procedure,ICD10PCS,S
42894864,From initial search,"Revision of Intracardiac Pacemaker in Heart, Percutaneous Endoscopic Approach",Procedure,ICD10PCS,S
42894865,From initial search,"Revision of Intracardiac Pacemaker in Heart, External Approach",Procedure,ICD10PCS,S
43016833,From initial search,"Insertion of Diaphragmatic Pacemaker Lead into Diaphragm, Open Approach",Procedure,ICD10PCS,S
43016836,From initial search,"Insertion of Diaphragmatic Pacemaker Lead into Diaphragm, Percutaneous Approach",Procedure,ICD10PCS,S
43016839,From initial search,"Insertion of Diaphragmatic Pacemaker Lead into Diaphragm, Percutaneous Endoscopic Approach",Procedure,ICD10PCS,S
43018408,From initial search,Medical and Surgical @ Heart and Great Vessels @ Insertion @ Coronary Vein @ Open @ Intracardiac Pacemaker,Procedure,ICD10PCS,S
43018409,From initial search,"Medical and Surgical @ Heart and Great Vessels @ Insertion @ Atrium, Left @ Percutaneous Endoscopic @ Intracardiac Pacemaker",Procedure,ICD10PCS,S
43018411,From initial search,Medical and Surgical @ Heart and Great Vessels @ Removal @ Heart @ Open @ Intracardiac Pacemaker,Procedure,ICD10PCS,S
43018418,From initial search,Medical and Surgical @ Heart and Great Vessels @ Revision @ Heart @ Percutaneous @ Intracardiac Pacemaker,Procedure,ICD10PCS,S
43018575,From initial search,"Medical and Surgical @ Heart and Great Vessels @ Insertion @ Ventricle, Left @ Open @ Intracardiac Pacemaker",Procedure,ICD10PCS,S
43018687,From initial search,"Medical and Surgical @ Heart and Great Vessels @ Insertion @ Atrium, Left @ Percutaneous @ Intracardiac Pacemaker",Procedure,ICD10PCS,S
43018688,From initial search,"Medical and Surgical @ Heart and Great Vessels @ Insertion @ Ventricle, Right @ Percutaneous @ Intracardiac Pacemaker",Procedure,ICD10PCS,S
43018745,From initial search,"Medical and Surgical @ Heart and Great Vessels @ Insertion @ Ventricle, Right @ Open @ Intracardiac Pacemaker",Procedure,ICD10PCS,S
43018892,From initial search,"Medical and Surgical @ Heart and Great Vessels @ Insertion @ Atrium, Right @ Open @ Intracardiac Pacemaker",Procedure,ICD10PCS,S
43018893,From initial search,"Medical and Surgical @ Heart and Great Vessels @ Insertion @ Ventricle, Left @ Percutaneous @ Intracardiac Pacemaker",Procedure,ICD10PCS,S
43018989,From initial search,"Medical and Surgical @ Heart and Great Vessels @ Insertion @ Ventricle, Right @ Percutaneous Endoscopic @ Intracardiac Pacemaker",Procedure,ICD10PCS,S
43019076,From initial search,Medical and Surgical @ Heart and Great Vessels @ Insertion @ Coronary Vein @ Percutaneous Endoscopic @ Intracardiac Pacemaker,Procedure,ICD10PCS,S
43019338,From initial search,Medical and Surgical @ Heart and Great Vessels @ Insertion @ Coronary Vein @ Percutaneous @ Intracardiac Pacemaker,Procedure,ICD10PCS,S
43019339,From initial search,"Medical and Surgical @ Heart and Great Vessels @ Insertion @ Atrium, Left @ Open @ Intracardiac Pacemaker",Procedure,ICD10PCS,S
43019463,From initial search,"Medical and Surgical @ Heart and Great Vessels @ Insertion @ Ventricle, Left @ Percutaneous Endoscopic @ Intracardiac Pacemaker",Procedure,ICD10PCS,S
43019465,From initial search,Medical and Surgical @ Heart and Great Vessels @ Removal @ Heart @ Percutaneous @ Intracardiac Pacemaker,Procedure,ICD10PCS,S
43019494,From initial search,"Medical and Surgical @ Heart and Great Vessels @ Insertion @ Atrium, Right @ Percutaneous @ Intracardiac Pacemaker",Procedure,ICD10PCS,S
43019597,From initial search,Medical and Surgical @ Heart and Great Vessels @ Removal @ Heart @ Percutaneous Endoscopic @ Intracardiac Pacemaker,Procedure,ICD10PCS,S
43019780,From initial search,Medical and Surgical @ Heart and Great Vessels @ Revision @ Heart @ Open @ Intracardiac Pacemaker,Procedure,ICD10PCS,S
43019888,From initial search,"Medical and Surgical @ Heart and Great Vessels @ Insertion @ Atrium, Right @ Percutaneous Endoscopic @ Intracardiac Pacemaker",Procedure,ICD10PCS,S
43019900,From initial search,Medical and Surgical @ Heart and Great Vessels @ Revision @ Heart @ Percutaneous Endoscopic @ Intracardiac Pacemaker,Procedure,ICD10PCS,S
43019901,From initial search,Medical and Surgical @ Heart and Great Vessels @ Revision @ Heart @ External @ Intracardiac Pacemaker,Procedure,ICD10PCS,S
43021263,From initial search,Infection of pacemaker pulse generator site,Condition,SNOMED,S
43021392,From initial search,Superficial ulcer of skin of pacemaker pulse generator site,Condition,SNOMED,S
43021396,From initial search,Pacemaker battery depletion,Condition,SNOMED,S
43021405,From initial search,Hematoma of pacemaker pulse generator site,Condition,SNOMED,S
43021822,From initial search,Malfunction of biventricular automatic implantable cardioverter defibrillator,Condition,SNOMED,S
43021855,From initial search,Malfunction of biventricular automatic implantable cardioverter defibrillator generator,Condition,SNOMED,S
43021856,From initial search,Malfunction of biventricular cardiac pacemaker battery,Condition,SNOMED,S
43021978,From initial search,Complication associated with cardiac pacemaker lead,Condition,SNOMED,S
44511195,From initial search,Renewal of cardioverter defibrillator NEC,Procedure,OPCS4,S
44511196,From initial search,Removal of cardioverter defibrillator,Procedure,OPCS4,S
44511198,From initial search,Other specified cardioverter defibrillator introduced through the vein,Procedure,OPCS4,S
44511202,From initial search,Renewal of intravenous cardiac pacemaker system NEC,Procedure,OPCS4,S
44511203,From initial search,Removal of intravenous cardiac pacemaker system,Procedure,OPCS4,S
44511207,From initial search,Other specified cardiac pacemaker system introduced through vein,Procedure,OPCS4,S
44511210,From initial search,Resiting of lead of cardiac pacemaker system NEC,Procedure,OPCS4,S
44511211,From initial search,Renewal of cardiac pacemaker system NEC,Procedure,OPCS4,S
44511216,From initial search,Other specified other cardiac pacemaker system,Procedure,OPCS4,S
44514185,From initial search,Other specified pacemaker testing,Procedure,OPCS4,S
44782661,From initial search,Insertion of programmable cardiac pacemaker,Procedure,SNOMED,S
44782864,From initial search,Replacement of pulse generator of automatic cardioverter/defibrillator,Procedure,SNOMED,S
44782865,From initial search,Replacement of lead of automatic cardioverter/defibrillator,Procedure,SNOMED,S
44783080,From initial search,Removal of single-chamber cardiac pacemaker with replacement by dual-chamber cardiac pacemaker,Procedure,SNOMED,S
44783089,From initial search,Implantation of cardiac defibrillator lead,Procedure,SNOMED,S
44783090,From initial search,Insertion of pulse generator of implantable cardioverter defibrillator,Procedure,SNOMED,S
44783769,From initial search,Maintenance of automatic cardiac defibrillator,Procedure,SNOMED,S
44790271,From initial search,Pacemaker testing,Procedure,SNOMED,S
44790298,From initial search,Implantation of single chamber cardiac pacemaker system,Procedure,SNOMED,S
44790410,From initial search,Cardioverter defibrillator introduced through the vein,Procedure,SNOMED,S
44790432,From initial search,Implantation of intravenous dual chamber cardiac pacemaker system,Procedure,SNOMED,S
44790501,From initial search,Implantation of dual chamber cardiac pacemaker system,Procedure,SNOMED,S
44790530,From initial search,Distant pacemaker test,Procedure,SNOMED,S
44790597,From descendants,Temporary transvenous pacing,Procedure,SNOMED,S
44790598,From initial search,Transvenous pacemaker sensitivity measurement,Procedure,SNOMED,S
44790754,From initial search,Non-shockable heart rhythm - automated external defibrillator,Condition,SNOMED,S
44790756,From initial search,Shockable heart rhythm - automated external defibrillator,Condition,SNOMED,S
44790777,From descendants,Electrocardiogram shows electrical capture following temporary pacing,Condition,SNOMED,S
44790778,From descendants,Electrocardiogram shows paced rhythm with electrical capture,Condition,SNOMED,S
44790963,From initial search,Problem with cardiac pacemaker,Condition,SNOMED,S
44791688,From descendants,Electrical capture by temporary transvenous pacing,Procedure,SNOMED,S
44791697,From descendants,Mechanical capture by temporary transvenous pacing,Procedure,SNOMED,S
44792097,From initial search,Fluoroscopy guided revision of cardiac defibrillator,Procedure,SNOMED,S
44792098,From initial search,Fluoroscopy guided revision of permanent cardiac pacemaker,Procedure,SNOMED,S
44804881,From initial search,Fluoroscopy guided revision of cardiac biventricular permanent pacemaker lead,Procedure,SNOMED,S
44805280,From initial search,Referral for cardiac pacemaker check,Observation,SNOMED,S
44806121,From initial search,Deactivation of automatic implantable cardioverter defibrillator,Procedure,SNOMED,S
44807219,From initial search,Assessment using National Institute for Health and Clinical Excellence criteria for implantable cardioverter defibrillator,Procedure,SNOMED,S
44807585,From initial search,Education for internal cardiac defibrillator,Observation,SNOMED,S
44807913,From initial search,Fluoroscopy guided insertion of permanent biventricular pacemaker lead,Procedure,SNOMED,S
44807914,From initial search,Fluoroscopy guided insertion of biventricular implantable cardioverter defibrillator lead,Procedure,SNOMED,S
44808073,From initial search,Consent given for deactivation of automatic implantable cardioverter defibrillator,Observation,SNOMED,S
44809477,From initial search,Fluoroscopy guided removal of cardiac pacemaker lead using laser sheath,Procedure,SNOMED,S
44810457,From initial search,Repositioning of lead of subcutaneous cardioverter defibrillator,Procedure,SNOMED,S
44810458,From initial search,Replacement of subcutaneous cardioverter defibrillator,Procedure,SNOMED,S
44810459,From initial search,Removal of subcutaneous cardioverter defibrillator,Procedure,SNOMED,S
44811732,From initial search,Fluoroscopy guided insertion of cardiac single chamber permanent pacemaker,Procedure,SNOMED,S
44812152,From initial search,Fluoroscopy guided insertion of permanent pacemaker lead,Procedure,SNOMED,S
44812153,From initial search,Fluoroscopy guided insertion of permanent pacemaker atrial lead,Procedure,SNOMED,S
44812154,From initial search,Fluoroscopy guided insertion of permanent pacemaker ventricular lead,Procedure,SNOMED,S
44814155,From initial search,Discussion about deactivation of automatic implantable cardioverter defibrillator,Procedure,SNOMED,S
45763727,From initial search,Checking of automatic implantable cardiac defibrillator,Procedure,SNOMED,S
45765997,From initial search,Fluoroscopy guided cardiac pacemaker procedure,Procedure,SNOMED,S
45766752,From descendants,Monophasic cardioversion procedure,Procedure,SNOMED,S
45766861,From initial search,Revision of cardiac pacemaker electrode using fluoroscopic guidance,Procedure,SNOMED,S
45766874,From initial search,Shockable heart rhythm detected by automated external defibrillator,Condition,SNOMED,S
45769198,From initial search,Non-shockable heart rhythm detected by automated external defibrillator,Condition,SNOMED,S
45770684,From initial search,Fluoroscopy guided removal of cardiac defibrillator,Procedure,SNOMED,S
46270021,From initial search,Malfunction of automatic implantable cardioverter defibrillator,Condition,SNOMED,S
46270022,From initial search,Cardiac pacemaker battery malfunction,Condition,SNOMED,S
46270138,From initial search,Removal of gastric pacemaker,Procedure,SNOMED,S
46270961,From initial search,Percutaneous removal of cardiac pacemaker electrode,Procedure,SNOMED,S
46272748,From initial search,Removal of implantable cardiac pacemaker,Procedure,SNOMED,S
46286804,From initial search,Internal cardiac defibrillator device triggered by dysrhythmia,Observation,SNOMED,S
