concept_id,concept_name,domain_id,vocabulary_id,standard_concept,ancestor_concept_id
41041842,Furosemide 40 MG Oral Tablet [Furo 1a Pharma] Box of 100 by 1 A,Drug,RxNorm Extension,S,956874
41041843,Furosemide 40 MG Oral Tablet [Furo 1a Pharma] Box of 50 by 1 A,Drug,RxNorm Extension,S,956874
41041844,Furosemide 40 MG Oral Tablet Box of 20 by Ratiopharm,Drug,RxNorm Extension,S,956874
41041845,Furosemide 250 MG Oral Tablet [Furorese] Box of 20 by Novartis,Drug,RxNorm Extension,S,956874
41041846,Furosemide 500 MG Oral Tablet [Lasix] Box of 100 by Ae-Media,Drug,RxNorm Extension,S,956874
41041847,Furosemide 500 MG Oral Tablet [Furosemid Acis] Box of 20 by Acis,Drug,RxNorm Extension,S,956874
41041848,Furosemide 30 MG Extended Release Oral Capsule [Furorese] Box of 50 by Novartis,Drug,RxNorm Extension,S,956874
41041849,Furosemide 30 MG Extended Release Oral Capsule [Furo Ct] Box of 20 by AbZ-Pharma,Drug,RxNorm Extension,S,956874
41047289,Furosemide 20 MG / Spironolactone 50 MG [Osyrol],Drug,RxNorm Extension,S,956874
41047290,Furosemide 20 MG / Spironolactone 100 MG [Spiro D],Drug,RxNorm Extension,S,956874
41047291,Furosemide 40 MG [Jenafusid],Drug,RxNorm Extension,S,956874
41047292,Furosemide 500 MG [Furosal],Drug,RxNorm Extension,S,956874
41047293,Furosemide 30 MG [Lasix],Drug,RxNorm Extension,S,956874
41050491,Furosemide / Spironolactone Oral Tablet [Spironolacton Komb],Drug,RxNorm Extension,S,956874
41050492,Furosemide Injectable Solution [FUROSEMIDE KABI],Drug,RxNorm Extension,S,956874
41050493,Furosemide Extended Release Oral Capsule [Oedemase],Drug,RxNorm Extension,S,956874
41050495,Furosemide Extended Release Oral Capsule [Furo Ct],Drug,RxNorm Extension,S,956874
41050497,Furosemide Oral Tablet [Furo Recip],Drug,RxNorm Extension,S,956874
41054236,Furosemide 20 MG / Spironolactone 50 MG Oral Tablet Box of 250,Drug,RxNorm Extension,S,956874
41054237,Furosemide 20 MG / Spironolactone 100 MG Oral Capsule Box of 500,Drug,RxNorm Extension,S,956874
41054238,Furosemide 20 MG / Penbutolol 40 MG Oral Tablet Box of 100,Drug,RxNorm Extension,S,956874
41054239,Furosemide 40 MG Oral Tablet Box of 98,Drug,RxNorm Extension,S,956874
41054240,Furosemide 250 MG Oral Tablet Box of 20,Drug,RxNorm Extension,S,956874
41054241,Furosemide 120 MG Extended Release Oral Capsule Box of 20,Drug,RxNorm Extension,S,956874
41054242,Furosemide 80 MG Oral Tablet Box of 20,Drug,RxNorm Extension,S,956874
41054243,Furosemide 10 MG/ML Oral Solution Box of 5,Drug,RxNorm Extension,S,956874
41054244,Furosemide 30 MG Oral Capsule,Drug,RxNorm Extension,S,956874
41055631,Canrenoic Acid 10 MG/ML / Furosemide 1.12 MG/ML / Phosphoric acid 0.5 MG/ML Injectable Solution Box of 5,Drug,RxNorm Extension,S,956874
41055632,Canrenoic Acid 10 MG/ML / Furosemide 1 MG/ML Injectable Solution Box of 5,Drug,RxNorm Extension,S,956874
41056478,Amiloride 5 MG / Furosemide 40 MG Oral Tablet Box of 20,Drug,RxNorm Extension,S,956874
41063949,Furosemide 40 MG / Triamterene 50 MG Oral Tablet [Furesis] Box of 100,Drug,RxNorm Extension,S,956874
41063950,Furosemide 15 MG / Triamterene 25 MG Extended Release Oral Capsule [Hydrotrix] Box of 100,Drug,RxNorm Extension,S,956874
41063951,Furosemide 20 MG / Spironolactone 50 MG Oral Tablet [Duraspiron] Box of 100,Drug,RxNorm Extension,S,956874
41063952,Furosemide 20 MG / Spironolactone 50 MG Oral Tablet [Furorese] Box of 20,Drug,RxNorm Extension,S,956874
41063953,Furosemide 20 MG / Spironolactone 50 MG Oral Tablet [Spironolacton Komb] Box of 100,Drug,RxNorm Extension,S,956874
41063954,Furosemide 20 MG / Spironolactone 50 MG Oral Tablet [Spiro F] Box of 500,Drug,RxNorm Extension,S,956874
41063955,Furosemide 20 MG / Spironolactone 50 MG Oral Tablet [Spiro F],Drug,RxNorm Extension,S,956874
41063956,Furosemide 20 MG / Spironolactone 100 MG Oral Capsule [Osyrol] Box of 3000,Drug,RxNorm Extension,S,956874
41063957,Furosemide 20 MG / Spironolactone 100 MG Oral Capsule [Osyrol] Box of 20,Drug,RxNorm Extension,S,956874
41063958,Furosemide 15 MG / Reserpine 0.1 MG Oral Tablet [Terbolan],Drug,RxNorm Extension,S,956874
41063959,Furosemide 30 MG / Reserpine 0.2 MG Oral Capsule [Nortensin] Box of 600,Drug,RxNorm Extension,S,956874
41063960,Furosemide 40 MG Oral Tablet [Oedemase] Box of 30,Drug,RxNorm Extension,S,956874
41063961,Furosemide 40 MG Oral Tablet [Lasix] Box of 1200,Drug,RxNorm Extension,S,956874
41063963,Furosemide 40 MG Oral Tablet [Furosemid Stada] Box of 50,Drug,RxNorm Extension,S,956874
41063964,Furosemide 40 MG Oral Tablet [Furosemid Al] Box of 50,Drug,RxNorm Extension,S,956874
41063965,Furosemide 40 MG Oral Tablet [Furosemid Abz] Box of 100,Drug,RxNorm Extension,S,956874
41063966,Furosemide 40 MG Oral Tablet [Furo Lut],Drug,RxNorm Extension,S,956874
41063967,Furosemide 40 MG Oral Tablet [Furo Ct],Drug,RxNorm Extension,S,956874
41063969,Furosemide 40 MG Oral Tablet [Furanthril] Box of 500,Drug,RxNorm Extension,S,956874
41063970,Furosemide 40 MG Oral Tablet [Fumarenid] Box of 100,Drug,RxNorm Extension,S,956874
41063971,Furosemide 60 MG Extended Release Oral Capsule [Furorese] Box of 50,Drug,RxNorm Extension,S,956874
41063972,Furosemide 250 MG Oral Tablet [Furosemid 1a Pharma] Box of 100,Drug,RxNorm Extension,S,956874
41063973,Furosemide 10 MG/ML Injectable Solution [Furosemid Ratiopharm] Box of 5,Drug,RxNorm Extension,S,956874
41063976,Furosemide 500 MG Oral Tablet [Furosal],Drug,RxNorm Extension,S,956874
41063977,Furosemide 500 MG Oral Tablet [Furorese] Box of 100,Drug,RxNorm Extension,S,956874
41063978,Furosemide 500 MG Oral Tablet [Furorese] Box of 50,Drug,RxNorm Extension,S,956874
41063979,Furosemide 500 MG Oral Tablet [Furobeta] Box of 100,Drug,RxNorm Extension,S,956874
41063980,Furosemide 500 MG Oral Tablet [Furo Puren],Drug,RxNorm Extension,S,956874
41063981,Furosemide 30 MG Oral Capsule [Furo Ratiopharm] Box of 50,Drug,RxNorm Extension,S,956874
41063982,Furosemide 30 MG Oral Capsule [Furo Ratiopharm],Drug,RxNorm Extension,S,956874
41067097,Canrenoic Acid 10 MG/ML / Furosemide 1.12 MG/ML / Phosphoric acid 0.5 MG/ML Injectable Solution [Aldactone] Box of 100,Drug,RxNorm Extension,S,956874
41073115,Furosemide 20 MG / Spironolactone 50 MG Oral Tablet [Duraspiron] Box of 50 by Mylan,Drug,RxNorm Extension,S,956874
41073116,Furosemide 40 MG Oral Tablet [Lasix] Box of 50 by Opti,Drug,RxNorm Extension,S,956874
41073117,Furosemide 40 MG Oral Tablet [Lasix] Box of 20 by Kohlpharma,Drug,RxNorm Extension,S,956874
41073118,Furosemide 40 MG Oral Tablet [Lasix] Box of 20 by Emra-Med,Drug,RxNorm Extension,S,956874
41073119,Furosemide 40 MG Oral Tablet [Lasix] Box of 12 by Emra-Med,Drug,RxNorm Extension,S,956874
41073120,Furosemide 40 MG Oral Tablet [Fusid] Box of 20 by TEVA,Drug,RxNorm Extension,S,956874
41073121,Furosemide 40 MG Oral Tablet [Furosemid Heumann] Box of 50 by Heumann,Drug,RxNorm Extension,S,956874
41073122,Furosemide 40 MG Oral Tablet [Furosemid 3mm] Box of 50 by 3M,Drug,RxNorm Extension,S,956874
41073123,Furosemide 40 MG Oral Tablet Box of 98 by Stada,Drug,RxNorm Extension,S,956874
41073124,Furosemide 40 MG Oral Tablet Box of 30 by Heumann,Drug,RxNorm Extension,S,956874
41073125,Furosemide 40 MG Oral Tablet [Furogamma] Box of 50 by Woerwag,Drug,RxNorm Extension,S,956874
41073126,Furosemide 40 MG Oral Tablet [Furobeta] Box of 50 by Betapharm,Drug,RxNorm Extension,S,956874
41073127,Furosemide 40 MG Oral Tablet Box of 100 by AbZ-Pharma,Drug,RxNorm Extension,S,956874
41073128,Furosemide 40 MG Oral Tablet Box of 50 by AbZ-Pharma,Drug,RxNorm Extension,S,956874
41073129,Furosemide 40 MG Oral Tablet [Durafurid] Box of 20 by Mylan,Drug,RxNorm Extension,S,956874
41073130,Furosemide 250 MG Oral Tablet [Furosemid 1a Pharma] Box of 50 by 1 A,Drug,RxNorm Extension,S,956874
41073131,Furosemide 80 MG Oral Tablet [Furorese] Box of 100 by Novartis,Drug,RxNorm Extension,S,956874
41073132,Furosemide 125 MG Oral Tablet Box of 100 by Ratiopharm,Drug,RxNorm Extension,S,956874
41073133,Furosemide 125 MG Oral Tablet Box of 20 by Ratiopharm,Drug,RxNorm Extension,S,956874
41073134,Furosemide 500 MG Oral Tablet [Lasix] Box of 100 by Gerke,Drug,RxNorm Extension,S,956874
41073135,Furosemide 500 MG Oral Tablet [Lasix] Box of 100 by Beragena,Drug,RxNorm Extension,S,956874
41073136,Furosemide 500 MG Oral Tablet [Lasix] Box of 20 by Ae-Media,Drug,RxNorm Extension,S,956874
41073137,Furosemide 500 MG Oral Tablet [Fusid] Box of 100 by TEVA,Drug,RxNorm Extension,S,956874
41073138,Furosemide 500 MG Oral Tablet [Furosemid Acis] Box of 100 by Acis,Drug,RxNorm Extension,S,956874
41073139,Furosemide 500 MG Oral Tablet Box of 20 by Heumann,Drug,RxNorm Extension,S,956874
41073140,Furosemide 500 MG Oral Tablet [Furogamma] Box of 50 by Woerwag,Drug,RxNorm Extension,S,956874
41073141,Furosemide 30 MG Oral Capsule [Furo Ratiopharm] Box of 100 by Ratiopharm,Drug,RxNorm Extension,S,956874
41075420,Amiloride 5 MG / Furosemide 40 MG Oral Tablet [Diaphal] Box of 100 by Pierre Fabre,Drug,RxNorm Extension,S,956874
41078675,Furosemide 30 MG / Triamterene 50 MG [Hydrotrix],Drug,RxNorm Extension,S,956874
41078676,Furosemide 20 MG / Spironolactone 50 MG [Spironolacton Komb],Drug,RxNorm Extension,S,956874
41078677,Furosemide 40 MG [Furosemid Hameln],Drug,RxNorm Extension,S,956874
41078679,Furosemide 10 MG/ML [Furosemid Stada],Drug,RxNorm Extension,S,956874
41081981,Furosemide / Spironolactone Oral Tablet [Spiro Pa],Drug,RxNorm Extension,S,956874
41081982,Furosemide / Spironolactone Oral Tablet [Spiro Furosemid],Drug,RxNorm Extension,S,956874
41081983,Furosemide / Spironolactone Oral Tablet [Duraspiron],Drug,RxNorm Extension,S,956874
41081984,Furosemide Oral Tablet [Furosemid Basics],Drug,RxNorm Extension,S,956874
41081985,Furosemide Oral Tablet [Furo Lut],Drug,RxNorm Extension,S,956874
41081986,Furosemide Oral Tablet [Fumarenid],Drug,RxNorm Extension,S,956874
41085805,Furosemide 40 MG / Triamterene 50 MG Oral Tablet Box of 20,Drug,RxNorm Extension,S,956874
41085806,Furosemide 30 MG / Triamterene 50 MG Extended Release Oral Capsule Box of 1000,Drug,RxNorm Extension,S,956874
41085807,Furosemide 60 MG / Reserpine 0.4 MG Oral Capsule Box of 50,Drug,RxNorm Extension,S,956874
41085808,Furosemide 30 MG / Reserpine 0.2 MG Oral Capsule Box of 600,Drug,RxNorm Extension,S,956874
41085809,Furosemide 120 MG Extended Release Oral Capsule Box of 100,Drug,RxNorm Extension,S,956874
41085810,Furosemide 80 MG Oral Tablet Box of 100,Drug,RxNorm Extension,S,956874
41085811,Furosemide 30 MG Extended Release Oral Capsule Box of 100,Drug,RxNorm Extension,S,956874
41087127,Canrenoic Acid 10 MG/ML / Furosemide 1 MG/ML Injectable Solution Box of 100,Drug,RxNorm Extension,S,956874
41095524,Furosemide 20 MG / Spironolactone 50 MG Oral Tablet [Spiro F] Box of 1000,Drug,RxNorm Extension,S,956874
41095525,Furosemide 20 MG / Spironolactone 50 MG Oral Tablet [Spiro D] Box of 20,Drug,RxNorm Extension,S,956874
41095526,Furosemide 20 MG / Spironolactone 100 MG Oral Capsule [Osyrol] Box of 1000,Drug,RxNorm Extension,S,956874
41095527,Furosemide 20 MG / Spironolactone 100 MG Oral Tablet [Spironolacton Komb] Box of 100,Drug,RxNorm Extension,S,956874
41095528,Furosemide 30 MG / Reserpine 0.2 MG Oral Capsule [Nortensin] Box of 120,Drug,RxNorm Extension,S,956874
41095529,Furosemide 20 MG / Penbutolol 40 MG Oral Tablet [Betasemid] Box of 1200,Drug,RxNorm Extension,S,956874
41095530,Furosemide 40 MG Oral Tablet [Sigasalur],Drug,RxNorm Extension,S,956874
41095531,Furosemide 40 MG Oral Tablet [Mirfat] Box of 10,Drug,RxNorm Extension,S,956874
41095532,Furosemide 40 MG Oral Tablet [Furosemid Basics] Box of 100,Drug,RxNorm Extension,S,956874
41095534,Furosemide 40 MG Oral Tablet [Furogamma] Box of 100,Drug,RxNorm Extension,S,956874
41095535,Furosemide 40 MG Oral Tablet [Furogamma] Box of 50,Drug,RxNorm Extension,S,956874
41095536,Furosemide 40 MG Oral Tablet [Furo Basf],Drug,RxNorm Extension,S,956874
41095537,Furosemide 40 MG Oral Tablet [Furanthril] Box of 100,Drug,RxNorm Extension,S,956874
41095538,Furosemide 250 MG Oral Tablet [Furosemid 1a Pharma] Box of 50,Drug,RxNorm Extension,S,956874
41095539,Furosemide 80 MG Oral Tablet [Furorese] Box of 20,Drug,RxNorm Extension,S,956874
41095541,Furosemide 10 MG/ML Injectable Solution [Durafurid] Box of 5,Drug,RxNorm Extension,S,956874
41095542,Furosemide 125 MG Oral Tablet [Furosemid 1a Pharma] Box of 20,Drug,RxNorm Extension,S,956874
41095544,Furosemide 500 MG Oral Tablet [Lasix] Box of 150,Drug,RxNorm Extension,S,956874
41095545,Furosemide 500 MG Oral Tablet [FUROSEMIDE SANDOZ] Box of 20,Drug,RxNorm Extension,S,956874
41095546,Furosemide 500 MG Oral Tablet [Furosemid Ratiopharm] Box of 20,Drug,RxNorm Extension,S,956874
41095548,Furosemide 500 MG Oral Tablet [Furorese] Box of 10,Drug,RxNorm Extension,S,956874
41095549,Furosemide 500 MG Oral Tablet [Furo Ct] Box of 50,Drug,RxNorm Extension,S,956874
41095550,Furosemide 500 MG Oral Tablet [Furo Abz] Box of 20,Drug,RxNorm Extension,S,956874
41095551,Furosemide 30 MG Extended Release Oral Capsule [FUROSEMIDE SANDOZ] Box of 50,Drug,RxNorm Extension,S,956874
41095552,Furosemide 30 MG Extended Release Oral Capsule [Furosemid Ratiopharm] Box of 50,Drug,RxNorm Extension,S,956874
41095553,Furosemide 30 MG Extended Release Oral Capsule [Furo Abz],Drug,RxNorm Extension,S,956874
41095554,Furosemide 20 MG Oral Tablet [Furosemid Ratiopharm],Drug,RxNorm Extension,S,956874
41104590,Furosemide 30 MG / Triamterene 50 MG Extended Release Oral Capsule [Hydrotrix] Box of 20 by Trommsdorff,Drug,RxNorm Extension,S,956874
41104591,Furosemide 20 MG / Spironolactone 50 MG Oral Tablet [Spiro] Box of 50 by Ratiopharm,Drug,RxNorm Extension,S,956874
41104592,Furosemide 20 MG / Spironolactone 50 MG Oral Tablet [Duraspiron] Box of 100 by Mylan,Drug,RxNorm Extension,S,956874
41104593,Furosemide 20 MG / Spironolactone 100 MG Oral Tablet [Furo Aldopur] Box of 100 by Kwizda,Drug,RxNorm Extension,S,956874
41104594,Furosemide 20 MG / Spironolactone 100 MG Oral Tablet [Duraspiron] Box of 100 by Mylan,Drug,RxNorm Extension,S,956874
41104595,Furosemide 40 MG Oral Tablet [Sigasalur] Box of 50 by Pfizer,Drug,RxNorm Extension,S,956874
41104596,Furosemide 40 MG Oral Tablet [Sigasalur] Box of 20 by Pfizer,Drug,RxNorm Extension,S,956874
41104597,Furosemide 40 MG Oral Tablet [Lasix] Box of 100 by Alpha Med,Drug,RxNorm Extension,S,956874
41104598,Furosemide 40 MG Oral Tablet [Lasix] Box of 50 by Sanofi,Drug,RxNorm Extension,S,956874
41104599,Furosemide 40 MG Oral Tablet [Lasix] Box of 50 by Repa,Drug,RxNorm Extension,S,956874
41104600,Furosemide 40 MG Oral Tablet [Lasix] Box of 20 by Ae-Media,Drug,RxNorm Extension,S,956874
41104601,Furosemide 40 MG Oral Tablet [Furosemid Ratiopharm] Box of 10 by Ratiopharm,Drug,RxNorm Extension,S,956874
41104602,Furosemide 40 MG Oral Tablet [Furosemid Heumann] Box of 500 by Heumann,Drug,RxNorm Extension,S,956874
41104603,Furosemide 40 MG Oral Tablet [Furosemid Dura] Box of 100 by Mylan,Drug,RxNorm Extension,S,956874
41104604,Furosemide 40 MG Oral Tablet Box of 20 by Stada,Drug,RxNorm Extension,S,956874
41104605,Furosemide 40 MG Oral Tablet [Furomed Wolff] Box of 100 by Wolff Bielefeld,Drug,RxNorm Extension,S,956874
41104606,Furosemide 40 MG Oral Tablet [Furanthril] Box of 50 by Medphano,Drug,RxNorm Extension,S,956874
41104607,Furosemide 250 MG Oral Tablet [Furosemid 1a Pharma] Box of 100 by 1 A,Drug,RxNorm Extension,S,956874
41104608,Furosemide 125 MG Oral Tablet Box of 50 by Ratiopharm,Drug,RxNorm Extension,S,956874
41104609,Furosemide 500 MG Oral Tablet [Lasix] Box of 20 by Servopharma,Drug,RxNorm Extension,S,956874
41104610,Furosemide 500 MG Oral Tablet [Lasix] Box of 20 by Eurim-Pharm,Drug,RxNorm Extension,S,956874
41104611,Furosemide 500 MG Oral Tablet [Furosemid 1a Pharma] Box of 100 by 1 A,Drug,RxNorm Extension,S,956874
41104612,Furosemide 500 MG Oral Tablet [Furogamma] Box of 100 by Woerwag,Drug,RxNorm Extension,S,956874
41104613,Furosemide 500 MG Oral Tablet [Furo 1a Pharma] Box of 20 by 1 A,Drug,RxNorm Extension,S,956874
41104614,Furosemide 30 MG Extended Release Oral Capsule [Lasix] Box of 300 by Sanofi,Drug,RxNorm Extension,S,956874
41104615,Furosemide 30 MG Extended Release Oral Capsule [Lasix] Box of 50 by Sanofi,Drug,RxNorm Extension,S,956874
41104616,Furosemide 30 MG Extended Release Oral Capsule [Furosemid Aps] Box of 100 by Stada,Drug,RxNorm Extension,S,956874
41104617,Furosemide 30 MG Oral Capsule [Furo Ratiopharm] Box of 50 by Ratiopharm,Drug,RxNorm Extension,S,956874
41108041,Furosemide 15 MG,Drug,RxNorm Extension,S,956874
41110066,Furosemide 20 MG / Spironolactone 50 MG [Spiro Furosemid],Drug,RxNorm Extension,S,956874
41110067,Furosemide 20 MG / Spironolactone 100 MG [Osyrol],Drug,RxNorm Extension,S,956874
41110068,Furosemide 40 MG [Sigasalur],Drug,RxNorm Extension,S,956874
41110069,Furosemide 40 MG [Oedemase],Drug,RxNorm Extension,S,956874
41110071,Furosemide 40 MG [Furosemid Ratiopharm],Drug,RxNorm Extension,S,956874
41110072,Furosemide 10 MG/ML [Furo Ct],Drug,RxNorm Extension,S,956874
41110073,Furosemide 30 MG [Oedemase],Drug,RxNorm Extension,S,956874
41110074,Furosemide 30 MG [Furosemid Aps],Drug,RxNorm Extension,S,956874
41111670,Canrenoic Acid / Furosemide Injectable Solution,Drug,RxNorm Extension,S,956874
41113224,Furosemide / Triamterene Oral Tablet [Furesis],Drug,RxNorm Extension,S,956874
41113225,Furosemide / Spironolactone Oral Tablet [Furo Aldopur],Drug,RxNorm Extension,S,956874
41113226,Furosemide / Reserpine Oral Tablet [Terbolan],Drug,RxNorm Extension,S,956874
41113227,Furosemide Injectable Solution [Furosemid Ratiopharm],Drug,RxNorm Extension,S,956874
41113228,Furosemide Injectable Solution [Furosemid Hameln],Drug,RxNorm Extension,S,956874
41113861,Canrenoic Acid / Furosemide / Phosphoric acid Injectable Solution [Aldactone],Drug,RxNorm Extension,S,956874
41117023,Furosemide 20 MG / Spironolactone 50 MG Oral Tablet Box of 50,Drug,RxNorm Extension,S,956874
41117024,Furosemide 15 MG / Reserpine 0.1 MG Oral Tablet Box of 30,Drug,RxNorm Extension,S,956874
41117025,Furosemide 125 MG Oral Tablet Box of 20,Drug,RxNorm Extension,S,956874
41118418,Canrenoic Acid 10 MG/ML / Furosemide 1.12 MG/ML / Phosphoric acid 0.5 MG/ML Injectable Solution Box of 30,Drug,RxNorm Extension,S,956874
41118419,Canrenoic Acid 20 MG/ML / Furosemide 2 MG/ML Injectable Solution Box of 25,Drug,RxNorm Extension,S,956874
41119247,Amiloride 5 MG / Furosemide 40 MG Oral Tablet Box of 50,Drug,RxNorm Extension,S,956874
41126766,Furosemide 15 MG / Triamterene 25 MG Extended Release Oral Capsule [Hydrotrix],Drug,RxNorm Extension,S,956874
41126767,Furosemide 20 MG / Spironolactone 50 MG Oral Tablet [Spironolacton Komb] Box of 250,Drug,RxNorm Extension,S,956874
41126768,Furosemide 20 MG / Spironolactone 50 MG Oral Tablet [Furorese] Box of 100,Drug,RxNorm Extension,S,956874
41126769,Furosemide 20 MG / Spironolactone 50 MG Oral Capsule [Osyrol] Box of 1000,Drug,RxNorm Extension,S,956874
41126770,Furosemide 20 MG / Spironolactone 100 MG Oral Tablet [Duraspiron] Box of 500,Drug,RxNorm Extension,S,956874
41126771,Furosemide 20 MG / Spironolactone 100 MG Oral Tablet [Spironolacton Komb],Drug,RxNorm Extension,S,956874
41126773,Furosemide 15 MG / Reserpine 0.1 MG Oral Tablet [Terbolan] Box of 250,Drug,RxNorm Extension,S,956874
41126774,Furosemide 60 MG / Reserpine 0.4 MG Oral Capsule [Nortensin],Drug,RxNorm Extension,S,956874
41126775,Furosemide 40 MG Oral Tablet [Oedemase] Box of 20,Drug,RxNorm Extension,S,956874
41126776,Furosemide 40 MG Oral Tablet [Lasix] Box of 1000,Drug,RxNorm Extension,S,956874
41126777,Furosemide 40 MG Oral Tablet [Jenafusid] Box of 20,Drug,RxNorm Extension,S,956874
41126779,Furosemide 40 MG Oral Tablet [Furosemid Stada] Box of 100,Drug,RxNorm Extension,S,956874
41126781,Furosemide 40 MG Oral Tablet [Furosemid Al] Box of 100,Drug,RxNorm Extension,S,956874
41126782,Furosemide 40 MG Oral Tablet [Furosemid 1a Pharma],Drug,RxNorm Extension,S,956874
41126784,Furosemide 40 MG Oral Tablet [Furomed Wolff] Box of 50,Drug,RxNorm Extension,S,956874
41126786,Furosemide 40 MG Oral Tablet [Furanthril],Drug,RxNorm Extension,S,956874
41126787,Furosemide 40 MG Oral Tablet [Durafurid] Box of 20,Drug,RxNorm Extension,S,956874
41126788,Furosemide 40 MG Oral Tablet [Diurapid] Box of 100,Drug,RxNorm Extension,S,956874
41126789,Furosemide 0.1 MG/ML Oral Solution [Lasix] Box of 1,Drug,RxNorm Extension,S,956874
41126790,Furosemide 250 MG Oral Tablet [Furorese] Box of 50,Drug,RxNorm Extension,S,956874
41126791,Furosemide 120 MG Extended Release Oral Capsule [Furorese] Box of 50,Drug,RxNorm Extension,S,956874
41126792,Furosemide 10 MG/ML Injectable Solution [Lasix] Box of 100,Drug,RxNorm Extension,S,956874
41126793,Furosemide 10 MG/ML Injectable Solution [Fusid] Box of 50,Drug,RxNorm Extension,S,956874
41126794,Furosemide 10 MG/ML Injectable Solution [Furosemid Stada] Box of 100,Drug,RxNorm Extension,S,956874
41126795,Furosemide 10 MG/ML Injectable Solution [Furo Ct],Drug,RxNorm Extension,S,956874
41126796,Furosemide 10 MG/ML Injectable Solution [Diurapid] Box of 5,Drug,RxNorm Extension,S,956874
41126797,Furosemide 125 MG Oral Tablet [Furo Ct] Box of 50,Drug,RxNorm Extension,S,956874
41126798,Furosemide 500 MG Oral Tablet [Oedemase] Box of 100,Drug,RxNorm Extension,S,956874
41126801,Furosemide 500 MG Oral Tablet [Furosemid Heumann] Box of 50,Drug,RxNorm Extension,S,956874
41126802,Furosemide 500 MG Oral Tablet [Furosemid Al] Box of 50,Drug,RxNorm Extension,S,956874
41126803,Furosemide 500 MG Oral Tablet [Furosemid Al] Box of 20,Drug,RxNorm Extension,S,956874
41126805,Furosemide 500 MG Oral Tablet [Diurapid] Box of 20,Drug,RxNorm Extension,S,956874
41126806,Furosemide 30 MG Extended Release Oral Capsule [Oedemase] Box of 50,Drug,RxNorm Extension,S,956874
41126807,Furosemide 30 MG Extended Release Oral Capsule [Furosemid Abz] Box of 100,Drug,RxNorm Extension,S,956874
41129962,Canrenoic Acid 10 MG/ML / Furosemide 1 MG/ML Injectable Solution [Osyrol] Box of 25,Drug,RxNorm Extension,S,956874
41131369,Amiloride 5 MG / Furosemide 40 MG Oral Tablet [Diaphal] Box of 100,Drug,RxNorm Extension,S,956874
41136010,Furosemide 20 MG / Spironolactone 50 MG Oral Tablet [Furorese] Box of 100 by Novartis,Drug,RxNorm Extension,S,956874
41136011,Furosemide 20 MG / Spironolactone 50 MG Oral Tablet [Duraspiron] Box of 20 by Mylan,Drug,RxNorm Extension,S,956874
41136012,Furosemide 20 MG / Penbutolol 40 MG Oral Tablet [Betasemid] Box of 50 by Puren,Drug,RxNorm Extension,S,956874
41136013,Furosemide 20 MG / Penbutolol 40 MG Oral Tablet [Betasemid] Box of 30 by Sanofi,Drug,RxNorm Extension,S,956874
41136014,Furosemide 40 MG Oral Tablet [Lasix] Box of 100 by Eurim-Pharm,Drug,RxNorm Extension,S,956874
41136015,Furosemide 40 MG Oral Tablet [Lasix] Box of 50 by Gruenewald,Drug,RxNorm Extension,S,956874
41136016,Furosemide 40 MG Oral Tablet [Furosemid Hameln] Box of 50 by Hameln,Drug,RxNorm Extension,S,956874
41136017,Furosemide 40 MG Oral Tablet [Furosemid Al] Box of 50 by Aliud,Drug,RxNorm Extension,S,956874
41136018,Furosemide 40 MG Oral Tablet [Furosemid Al] Box of 20 by Aliud,Drug,RxNorm Extension,S,956874
41136019,Furosemide 40 MG Oral Tablet [Furorese] Box of 100 by Novartis,Drug,RxNorm Extension,S,956874
41136020,Furosemide 40 MG Oral Tablet [Furobeta] Box of 100 by Betapharm,Drug,RxNorm Extension,S,956874
41136021,Furosemide 40 MG Oral Tablet [Diurapid] Box of 50 by Mibe,Drug,RxNorm Extension,S,956874
41136022,Furosemide 40 MG Oral Tablet [Diurapid] Box of 50 by Jenapharm,Drug,RxNorm Extension,S,956874
41136023,Furosemide 60 MG Extended Release Oral Capsule [Furorese] Box of 100 by Novartis,Drug,RxNorm Extension,S,956874
41136024,Furosemide 125 MG Oral Tablet [Furo Ct] Box of 100 by AbZ-Pharma,Drug,RxNorm Extension,S,956874
41136025,Furosemide 500 MG Oral Tablet [Lasix] Box of 100 by Gppl,Drug,RxNorm Extension,S,956874
41136026,Furosemide 500 MG Oral Tablet [Furosemid Al] Box of 20 by Aliud,Drug,RxNorm Extension,S,956874
41136027,Furosemide 500 MG Oral Tablet [Furorese] Box of 20 by Novartis,Drug,RxNorm Extension,S,956874
41136028,Furosemide 500 MG Oral Tablet [Diurapid] Box of 100 by Jenapharm,Drug,RxNorm Extension,S,956874
41136029,Furosemide 500 MG Oral Tablet [Diurapid] Box of 20 by Jenapharm,Drug,RxNorm Extension,S,956874
41136030,Furosemide 30 MG Extended Release Oral Capsule [Furosemid Stada] Box of 100 by Aliud,Drug,RxNorm Extension,S,956874
41136031,Furosemide 30 MG Extended Release Oral Capsule [Furorese] Box of 20 by Novartis,Drug,RxNorm Extension,S,956874
41136032,Furosemide 30 MG Extended Release Oral Capsule [Furo Ct] Box of 50 by AbZ-Pharma,Drug,RxNorm Extension,S,956874
41141441,Furosemide 40 MG [Furo Recip],Drug,RxNorm Extension,S,956874
41141442,Furosemide 10 MG/ML [Fusid],Drug,RxNorm Extension,S,956874
41141443,Furosemide 500 MG [Fusid],Drug,RxNorm Extension,S,956874
