concept_id,concept_name,domain_id,vocabulary_id,standard_concept,ancestor_concept_id
35762881,Spironolactone 50 MG Delayed Release Oral Tablet [Aldactone] Box of 100,Drug,RxNorm Extension,S,970250
35763573,eplerenone 25 MG Delayed Release Oral Tablet [Inspra] Box of 30 by DE,Drug,RxNorm Extension,S,1309799
35763574,eplerenone 25 MG Delayed Release Oral Tablet [Inspra] Box of 30 by Waymade,Drug,RxNorm Extension,S,1309799
35763575,eplerenone 25 MG Delayed Release Oral Tablet [Inspra] Box of 28 by Mawdsley-Brooks,Drug,RxNorm Extension,S,1309799
35763576,eplerenone 25 MG Delayed Release Oral Tablet Box of 28 by A A H,Drug,RxNorm Extension,S,1309799
35763577,eplerenone 25 MG Delayed Release Oral Tablet Box of 28 by Kent,Drug,RxNorm Extension,S,1309799
35763578,eplerenone 25 MG Delayed Release Oral Tablet by DE,Drug,RxNorm Extension,S,1309799
35763579,eplerenone 50 MG Delayed Release Oral Tablet [Inspra] by DE,Drug,RxNorm Extension,S,1309799
35763580,eplerenone 50 MG Delayed Release Oral Tablet Box of 28 by Actavis,Drug,RxNorm Extension,S,1309799
35764451,Spironolactone 25 MG Delayed Release Oral Tablet [Aldactone] by Pfizer,Drug,RxNorm Extension,S,970250
35764452,Spironolactone 25 MG Delayed Release Oral Tablet Box of 500 by Kent,Drug,RxNorm Extension,S,970250
35764453,Spironolactone 25 MG Delayed Release Oral Tablet Box of 30 by TEVA,Drug,RxNorm Extension,S,970250
35764454,Spironolactone 25 MG Delayed Release Oral Tablet Box of 28 by TEVA,Drug,RxNorm Extension,S,970250
35764455,Spironolactone 25 MG Delayed Release Oral Tablet by Alliance,Drug,RxNorm Extension,S,970250
35764456,Spironolactone 2 MG/ML Oral Solution by Rosemont,Drug,RxNorm Extension,S,970250
35764457,Spironolactone 50 MG Delayed Release Oral Tablet Box of 28 by DE,Drug,RxNorm Extension,S,970250
35764458,Spironolactone 50 MG Delayed Release Oral Tablet by Actavis,Drug,RxNorm Extension,S,970250
35764459,Spironolactone 10 MG/ML Oral Solution by Rosemont,Drug,RxNorm Extension,S,970250
35766483,Spironolactone 25 MG Delayed Release Oral Tablet Box of 28,Drug,RxNorm Extension,S,970250
35766484,Spironolactone 50 MG Delayed Release Oral Tablet Box of 28,Drug,RxNorm Extension,S,970250
35766968,Spironolactone 50 MG Delayed Release Oral Tablet [Aldactone],Drug,RxNorm Extension,S,970250
35767727,eplerenone 25 MG Delayed Release Oral Tablet Box of 28 by Zentiva,Drug,RxNorm Extension,S,1309799
35767728,eplerenone 25 MG Delayed Release Oral Tablet Box of 28 by TEVA,Drug,RxNorm Extension,S,1309799
35767729,eplerenone 25 MG Delayed Release Oral Tablet Box of 28 by Alliance,Drug,RxNorm Extension,S,1309799
35767730,eplerenone 25 MG Delayed Release Oral Tablet by Alliance,Drug,RxNorm Extension,S,1309799
35767731,eplerenone 25 MG Delayed Release Oral Tablet by Pfizer,Drug,RxNorm Extension,S,1309799
35767732,eplerenone 50 MG Delayed Release Oral Tablet [Inspra] by Waymade,Drug,RxNorm Extension,S,1309799
35767733,eplerenone 50 MG Delayed Release Oral Tablet by TEVA,Drug,RxNorm Extension,S,1309799
35767734,eplerenone 50 MG Delayed Release Oral Tablet by Aspire,Drug,RxNorm Extension,S,1309799
35768627,Spironolactone 20 MG/ML Oral Solution by Rosemont,Drug,RxNorm Extension,S,970250
35768628,Spironolactone 1 MG/ML Oral Solution by Rosemont,Drug,RxNorm Extension,S,970250
35768629,Spironolactone 1 MG/ML Oral Solution by Drug Tariff Special Order,Drug,RxNorm Extension,S,970250
35768630,Spironolactone 1 MG/ML Oral Suspension by Drug Tariff Special Order,Drug,RxNorm Extension,S,970250
35768631,Spironolactone 25 MG Delayed Release Oral Tablet Box of 500 by Dr Reddy's,Drug,RxNorm Extension,S,970250
35768632,Spironolactone 25 MG Delayed Release Oral Tablet Box of 28 by Kent,Drug,RxNorm Extension,S,970250
35768633,Spironolactone 25 MG Delayed Release Oral Tablet Box of 28 by Bristol Myers Squibb,Drug,RxNorm Extension,S,970250
35768634,Spironolactone 25 MG Delayed Release Oral Tablet by Ivax,Drug,RxNorm Extension,S,970250
35768635,Spironolactone 25 MG Delayed Release Oral Tablet by A A H,Drug,RxNorm Extension,S,970250
35768636,Spironolactone 5 MG/ML Oral Suspension by Drug Tariff Special Order,Drug,RxNorm Extension,S,970250
35768637,Spironolactone 50 MG Delayed Release Oral Tablet Box of 30 by Ivax,Drug,RxNorm Extension,S,970250
35768638,Spironolactone 50 MG Delayed Release Oral Tablet Box of 30 by A A H,Drug,RxNorm Extension,S,970250
35768639,Spironolactone 50 MG Delayed Release Oral Tablet Box of 28 by Almus,Drug,RxNorm Extension,S,970250
35768640,Spironolactone 10 MG/ML Oral Solution by Drug Tariff Special Order,Drug,RxNorm Extension,S,970250
35772083,eplerenone 25 MG Delayed Release Oral Tablet [Inspra] by Waymade,Drug,RxNorm Extension,S,1309799
35772084,eplerenone 50 MG Delayed Release Oral Tablet [Inspra] Box of 30 by Waymade,Drug,RxNorm Extension,S,1309799
35772085,eplerenone 50 MG Delayed Release Oral Tablet [Inspra] by Pfizer,Drug,RxNorm Extension,S,1309799
35772086,eplerenone 50 MG Delayed Release Oral Tablet Box of 28 by Pfizer,Drug,RxNorm Extension,S,1309799
35772087,eplerenone 50 MG Delayed Release Oral Tablet by Alliance,Drug,RxNorm Extension,S,1309799
35772992,Spironolactone 25 MG Delayed Release Oral Tablet Box of 500 by Alliance,Drug,RxNorm Extension,S,970250
35772993,Spironolactone 25 MG Delayed Release Oral Tablet Box of 28 by Dr Reddy's,Drug,RxNorm Extension,S,970250
35772994,Spironolactone 25 MG Delayed Release Oral Tablet by TEVA,Drug,RxNorm Extension,S,970250
35772995,Spironolactone 25 MG Delayed Release Oral Tablet by Waymade,Drug,RxNorm Extension,S,970250
35772996,Spironolactone 50 MG Delayed Release Oral Tablet Box of 30 by Kent,Drug,RxNorm Extension,S,970250
35772997,Spironolactone 50 MG Delayed Release Oral Tablet Box of 28 by TEVA,Drug,RxNorm Extension,S,970250
35772998,Spironolactone 50 MG Delayed Release Oral Tablet Box of 28 by A A H,Drug,RxNorm Extension,S,970250
35772999,Spironolactone 50 MG Delayed Release Oral Tablet by DE,Drug,RxNorm Extension,S,970250
35775937,1 ML Spironolactone 5 MG/ML Oral Suspension by Drug Tariff Special Order,Drug,RxNorm Extension,S,970250
35776386,1 ML Spironolactone 2 MG/ML Oral Solution by Drug Tariff Special Order,Drug,RxNorm Extension,S,970250
35776670,1 ML Spironolactone 5 MG/ML Oral Solution by Drug Tariff Special Order,Drug,RxNorm Extension,S,970250
35776671,1 ML Spironolactone 10 MG/ML Oral Solution by Drug Tariff Special Order,Drug,RxNorm Extension,S,970250
35776941,1 ML Spironolactone 20 MG/ML Oral Solution by Drug Tariff Special Order,Drug,RxNorm Extension,S,970250
35776942,1 ML Spironolactone 1 MG/ML Oral Suspension by Drug Tariff Special Order,Drug,RxNorm Extension,S,970250
35776943,1 ML Spironolactone 1 MG/ML Oral Solution by Drug Tariff Special Order,Drug,RxNorm Extension,S,970250
35776944,1 ML Spironolactone 2 MG/ML Oral Suspension by Drug Tariff Special Order,Drug,RxNorm Extension,S,970250
35777224,1 ML Spironolactone 20 MG/ML Oral Suspension by Drug Tariff Special Order,Drug,RxNorm Extension,S,970250
35777524,1 ML Spironolactone 10 MG/ML Oral Suspension by Drug Tariff Special Order,Drug,RxNorm Extension,S,970250
35787707,125 ML Spironolactone 5 MG/ML Oral Suspension by Drug Tariff Special Order,Drug,RxNorm Extension,S,970250
35787708,125 ML Spironolactone 10 MG/ML Oral Solution by Drug Tariff Special Order,Drug,RxNorm Extension,S,970250
35787716,125 ML Spironolactone 1 MG/ML Oral Suspension by Drug Tariff Special Order,Drug,RxNorm Extension,S,970250
35787722,125 ML Spironolactone 20 MG/ML Oral Suspension by Drug Tariff Special Order,Drug,RxNorm Extension,S,970250
35787725,125 ML Spironolactone 10 MG/ML Oral Solution,Drug,RxNorm Extension,S,970250
35787731,125 ML Spironolactone 5 MG/ML Oral Solution by Rosemont,Drug,RxNorm Extension,S,970250
35787732,125 ML Spironolactone 5 MG/ML Oral Solution by Drug Tariff Special Order,Drug,RxNorm Extension,S,970250
35787733,125 ML Spironolactone 10 MG/ML Oral Suspension by Drug Tariff Special Order,Drug,RxNorm Extension,S,970250
35787735,125 ML Spironolactone 5 MG/ML Oral Solution,Drug,RxNorm Extension,S,970250
35787739,125 ML Spironolactone 20 MG/ML Oral Solution by Rosemont,Drug,RxNorm Extension,S,970250
35787746,125 ML Spironolactone 2 MG/ML Oral Solution,Drug,RxNorm Extension,S,970250
35787753,125 ML Spironolactone 1 MG/ML Oral Solution by Drug Tariff Special Order,Drug,RxNorm Extension,S,970250
35787754,125 ML Spironolactone 2 MG/ML Oral Solution by Rosemont,Drug,RxNorm Extension,S,970250
35787755,125 ML Spironolactone 10 MG/ML Oral Solution by Rosemont,Drug,RxNorm Extension,S,970250
35787759,125 ML Spironolactone 20 MG/ML Oral Solution,Drug,RxNorm Extension,S,970250
35787768,125 ML Spironolactone 1 MG/ML Oral Solution,Drug,RxNorm Extension,S,970250
35787774,125 ML Spironolactone 20 MG/ML Oral Solution by Drug Tariff Special Order,Drug,RxNorm Extension,S,970250
35787775,125 ML Spironolactone 1 MG/ML Oral Solution by Rosemont,Drug,RxNorm Extension,S,970250
35787776,125 ML Spironolactone 2 MG/ML Oral Suspension by Drug Tariff Special Order,Drug,RxNorm Extension,S,970250
35787777,125 ML Spironolactone 2 MG/ML Oral Solution by Drug Tariff Special Order,Drug,RxNorm Extension,S,970250
35828725,spironolactone 25 MG Oral Tablet by Tsuruhara,Drug,RxNorm Extension,S,970250
35828726,spironolactone 25 MG Oral Tablet by Kyorin Rimedio,Drug,RxNorm Extension,S,970250
35848660,spironolactone 4 MG Oral Tablet,Drug,RxNorm Extension,S,970250
35848661,spironolactone 20 MG Oral Tablet,Drug,RxNorm Extension,S,970250
35848662,spironolactone 20 MG Oral Capsule,Drug,RxNorm Extension,S,970250
35848664,spironolactone 12 MG Oral Tablet,Drug,RxNorm Extension,S,970250
35848665,spironolactone 12 MG Oral Tablet [Shiertong],Drug,RxNorm Extension,S,970250
35848666,spironolactone 12 MG,Drug,RxNorm Extension,S,970250
35848667,spironolactone 12 MG [Shiertong],Drug,RxNorm Extension,S,970250
35848668,spironolactone Oral Tablet [Shiertong],Drug,RxNorm Extension,S,970250
35884752,eplerenone 25 MG Oral Tablet Box of 28 by Medihealth,Drug,RxNorm Extension,S,1309799
35884753,eplerenone 25 MG Oral Tablet by Medihealth,Drug,RxNorm Extension,S,1309799
35887870,eplerenone 50 MG Oral Tablet Box of 28 by Medihealth,Drug,RxNorm Extension,S,1309799
35887871,eplerenone 50 MG Oral Tablet by Medihealth,Drug,RxNorm Extension,S,1309799
35896829,spironolactone 100 MG Oral Tablet Box of 28 by Medihealth,Drug,RxNorm Extension,S,970250
35896830,spironolactone 100 MG Oral Tablet by Medihealth,Drug,RxNorm Extension,S,970250
35896831,spironolactone 50 MG Oral Tablet Box of 28 by Medihealth,Drug,RxNorm Extension,S,970250
35896832,spironolactone 50 MG Oral Tablet by Medihealth,Drug,RxNorm Extension,S,970250
35896833,spironolactone 25 MG Oral Tablet Box of 28 by Medihealth,Drug,RxNorm Extension,S,970250
35896834,spironolactone 25 MG Oral Tablet by Medihealth,Drug,RxNorm Extension,S,970250
35896835,spironolactone 12 MG Oral Tablet Box of 28 by AMCo,Drug,RxNorm Extension,S,970250
35896836,spironolactone 12 MG Oral Tablet Box of 28 by A A H,Drug,RxNorm Extension,S,970250
35896837,spironolactone 12 MG Oral Tablet Box of 28,Drug,RxNorm Extension,S,970250
35896838,spironolactone 12 MG Oral Tablet by AMCo,Drug,RxNorm Extension,S,970250
35896839,spironolactone 12 MG Oral Tablet by A A H,Drug,RxNorm Extension,S,970250
36035451,eplerenone 50 MG Oral Tablet [Inspra] Box of 100 by Allomedic,Drug,RxNorm Extension,S,1309799
36053079,100 ML spironolactone 5 MG/ML Oral Solution,Drug,RxNorm Extension,S,970250
36057029,spironolactone 100 MG Oral Tablet Box of 250 by Accord,Drug,RxNorm Extension,S,970250
36057030,spironolactone 100 MG Oral Tablet Box of 28 by Mawdsley-Brooks,Drug,RxNorm Extension,S,970250
36057031,spironolactone 100 MG Oral Tablet by Mawdsley-Brooks,Drug,RxNorm Extension,S,970250
36057032,spironolactone 50 MG Oral Tablet Box of 250 by Accord,Drug,RxNorm Extension,S,970250
36057033,spironolactone 25 MG Oral Tablet Box of 28 by Mawdsley-Brooks,Drug,RxNorm Extension,S,970250
36057034,spironolactone 25 MG Oral Tablet by Mawdsley-Brooks,Drug,RxNorm Extension,S,970250
36067151,eplerenone 50 MG Oral Tablet [Inspra] Box of 28 by Upjohn Products,Drug,RxNorm Extension,S,1309799
36067152,eplerenone 50 MG Oral Tablet [Inspra] by Upjohn Products,Drug,RxNorm Extension,S,1309799
36067153,eplerenone 50 MG Oral Tablet Box of 28 by Upjohn Products,Drug,RxNorm Extension,S,1309799
36067154,eplerenone 50 MG Oral Tablet Box of 28 by HBS Healthcare,Drug,RxNorm Extension,S,1309799
36067155,eplerenone 50 MG Oral Tablet by Upjohn Products,Drug,RxNorm Extension,S,1309799
36067156,eplerenone 50 MG Oral Tablet by HBS Healthcare,Drug,RxNorm Extension,S,1309799
36067157,eplerenone 25 MG Oral Tablet [Inspra] Box of 28 by Upjohn Products,Drug,RxNorm Extension,S,1309799
36067158,eplerenone 25 MG Oral Tablet [Inspra] Box of 28 by DE,Drug,RxNorm Extension,S,1309799
36067159,eplerenone 25 MG Oral Tablet [Inspra] by Upjohn Products,Drug,RxNorm Extension,S,1309799
36067160,eplerenone 25 MG Oral Tablet Box of 28 by Upjohn Products,Drug,RxNorm Extension,S,1309799
36067161,eplerenone 25 MG Oral Tablet Box of 28 by HBS Healthcare,Drug,RxNorm Extension,S,1309799
36067162,eplerenone 25 MG Oral Tablet Box of 28 by Mawdsley-Brooks,Drug,RxNorm Extension,S,1309799
36067163,eplerenone 25 MG Oral Tablet by Upjohn Products,Drug,RxNorm Extension,S,1309799
36067164,eplerenone 25 MG Oral Tablet by HBS Healthcare,Drug,RxNorm Extension,S,1309799
36067165,eplerenone 25 MG Oral Tablet by Mawdsley-Brooks,Drug,RxNorm Extension,S,1309799
36069924,chlorothiazide 160 MG / spironolactone 16 MG Oral Capsule,Drug,RxNorm Extension,S,970250
36075281,chlorothiazide 160 MG / spironolactone 16 MG Oral Capsule Box of 1,Drug,RxNorm Extension,S,970250
36119152,spironolactone 12 MG Oral Tablet by Alliance,Drug,RxNorm Extension,S,970250
36119153,spironolactone 12 MG Oral Tablet Box of 28 by Alliance,Drug,RxNorm Extension,S,970250
36119154,spironolactone 50 MG Oral Tablet Box of 250 by A A H,Drug,RxNorm Extension,S,970250
36119155,spironolactone 100 MG Oral Tablet Box of 250 by A A H,Drug,RxNorm Extension,S,970250
36257086,Spironolactone 100 MG Oral Tablet [Aldactone] Box of 30 by Continental,Drug,RxNorm Extension,S,970250
36257418,Spironolactone 100 MG Oral Tablet [SPIRONOLACTONE EG],Drug,RxNorm Extension,S,970250
36257419,Spironolactone 100 MG Oral Tablet [Aldactone] Box of 50,Drug,RxNorm Extension,S,970250
36257420,Spironolactone 25 MG Oral Tablet [SPIRONOLACTONE EG],Drug,RxNorm Extension,S,970250
36257421,Spironolactone 25 MG Oral Tablet [SPIRONOLACTONE SANDOZ] Box of 50,Drug,RxNorm Extension,S,970250
36257422,Spironolactone 25 MG Delayed Release Oral Tablet [SPIRONOLACTONE SANDOZ] Box of 50,Drug,RxNorm Extension,S,970250
36258409,Spironolactone 25 MG Oral Tablet [SPIRONOLACTONE SANDOZ] Box of 50 by Sandoz,Drug,RxNorm Extension,S,970250
36258665,Spironolactone 25 MG Delayed Release Oral Tablet [Aldactone] Box of 50 by Continental,Drug,RxNorm Extension,S,970250
36258728,Spironolactone 25 MG Oral Tablet [Aldactone] Box of 50 by Continental,Drug,RxNorm Extension,S,970250
36258733,Spironolactone 100 MG Oral Tablet [SPIRONOLACTONE SANDOZ] Box of 100 by Sandoz,Drug,RxNorm Extension,S,970250
36258862,althiazide 15 MG / Spironolactone 25 MG Oral Tablet [Aldactazine] Box of 98 by Continental,Drug,RxNorm Extension,S,970250
36259005,Spironolactone 100 MG [SPIRONOLACTONE EG],Drug,RxNorm Extension,S,970250
36259791,althiazide 15 MG / Spironolactone 25 MG Oral Tablet Box of 98,Drug,RxNorm Extension,S,970250
36259931,Spironolactone 100 MG Oral Tablet [SPIRONOLACTONE EG] Box of 50,Drug,RxNorm Extension,S,970250
36261117,Spironolactone 25 MG Oral Tablet [SPIRONOLACTONE EG] Box of 100 by Eurogenerics,Drug,RxNorm Extension,S,970250
36261254,Spironolactone 100 MG Oral Tablet [Aldactone] Box of 50 by Continental,Drug,RxNorm Extension,S,970250
36261435,Spironolactone 100 MG Oral Tablet [SPIRONOLACTONE SANDOZ] Box of 50 by Sandoz,Drug,RxNorm Extension,S,970250
36261447,Spironolactone 25 MG Delayed Release Oral Tablet [SPIRONOLACTONE EG] Box of 50 by Eurogenerics,Drug,RxNorm Extension,S,970250
36262507,Spironolactone 25 MG Oral Tablet [SPIRONOLACTONE EG] Box of 100,Drug,RxNorm Extension,S,970250
36262508,Spironolactone 25 MG Delayed Release Oral Tablet [SPIRONOLACTONE EG] Box of 50,Drug,RxNorm Extension,S,970250
36263360,althiazide 15 MG / Spironolactone 25 MG Oral Tablet [Aldactazine] Box of 98,Drug,RxNorm Extension,S,970250
36263807,Spironolactone 25 MG Oral Tablet [SPIRONOLACTONE EG] Box of 50 by Eurogenerics,Drug,RxNorm Extension,S,970250
36263828,althiazide 15 MG / Spironolactone 25 MG Oral Tablet [Aldactazine] Box of 28 by Continental,Drug,RxNorm Extension,S,970250
36264064,Spironolactone 100 MG Oral Tablet [SPIRONOLACTONE EG] Box of 100 by Eurogenerics,Drug,RxNorm Extension,S,970250
36264332,althiazide 15 MG / Spironolactone 25 MG [Aldactazine],Drug,RxNorm Extension,S,970250
36265081,Spironolactone 25 MG Oral Tablet [SPIRONOLACTONE SANDOZ],Drug,RxNorm Extension,S,970250
36265906,althiazide 15 MG / Spironolactone 25 MG Oral Tablet [Aldactazine] Box of 28,Drug,RxNorm Extension,S,970250
36265998,Spironolactone 25 MG Delayed Release Oral Tablet [SPIRONOLACTONE SANDOZ] Box of 50 by Sandoz,Drug,RxNorm Extension,S,970250
36267532,althiazide 15 MG / Spironolactone 25 MG Oral Tablet Box of 28,Drug,RxNorm Extension,S,970250
36267663,Spironolactone 100 MG Oral Tablet [SPIRONOLACTONE EG] Box of 100,Drug,RxNorm Extension,S,970250
36268565,eplerenone 25 MG Oral Tablet [Inspra] Box of 30 by Pfizer,Drug,RxNorm Extension,S,1309799
36268992,Spironolactone 50 MG Oral Tablet [Aldactone] Box of 30 by Continental,Drug,RxNorm Extension,S,970250
36269739,althiazide / Spironolactone Oral Tablet [Aldactazine],Drug,RxNorm Extension,S,970250
36270179,Spironolactone 100 MG Oral Tablet [Aldactone] Box of 30,Drug,RxNorm Extension,S,970250
36272086,Spironolactone Oral Tablet [SPIRONOLACTONE EG],Drug,RxNorm Extension,S,970250
36272691,Spironolactone 100 MG Oral Tablet [SPIRONOLACTONE EG] Box of 30,Drug,RxNorm Extension,S,970250
36273683,Spironolactone 100 MG Oral Tablet [SPIRONOLACTONE EG] Box of 30 by Eurogenerics,Drug,RxNorm Extension,S,970250
36273904,Spironolactone 25 MG Delayed Release Oral Tablet [SPIRONOLACTONE EG] Box of 100 by Eurogenerics,Drug,RxNorm Extension,S,970250
36275283,Spironolactone 25 MG Delayed Release Oral Tablet [SPIRONOLACTONE EG] Box of 100,Drug,RxNorm Extension,S,970250
36275284,Spironolactone 25 MG Oral Tablet [SPIRONOLACTONE EG] Box of 50,Drug,RxNorm Extension,S,970250
36276155,althiazide 15 MG / Spironolactone 25 MG Oral Tablet [Aldactazine],Drug,RxNorm Extension,S,970250
36276786,Spironolactone 100 MG Oral Tablet [SPIRONOLACTONE EG] Box of 50 by Eurogenerics,Drug,RxNorm Extension,S,970250
36403578,Spironolactone 3 MG/ML Oral Solution,Drug,RxNorm Extension,S,970250
36409740,1 ML Spironolactone 3 MG/ML Oral Solution,Drug,RxNorm Extension,S,970250
36503722,eplerenone 25 MG Oral Tablet [Inspra] by Allomedic,Drug,RxNorm Extension,S,1309799
36504683,Spironolactone 50 MG Oral Tablet by Aliud,Drug,RxNorm Extension,S,970250
36789486,Spironolactone 100 MG Delayed Release Oral Tablet [Aldactone],Drug,RxNorm Extension,S,970250
36789523,Spironolactone 50 MG Delayed Release Oral Tablet [Aldactone] Box of 30 by Continental,Drug,RxNorm Extension,S,970250
36789524,Spironolactone 100 MG Oral Tablet [Aldactone] Box of 50 by PI-Pharma,Drug,RxNorm Extension,S,970250
36789525,Spironolactone 100 MG Delayed Release Oral Tablet [SPIRONOLACTONE SANDOZ] Box of 100 by Sandoz,Drug,RxNorm Extension,S,970250
36789526,Spironolactone 100 MG Delayed Release Oral Tablet [SPIRONOLACTONE SANDOZ] Box of 100,Drug,RxNorm Extension,S,970250
36789527,Spironolactone 100 MG Delayed Release Oral Tablet [SPIRONOLACTONE SANDOZ] Box of 50 by Sandoz,Drug,RxNorm Extension,S,970250
36789528,Spironolactone 100 MG Delayed Release Oral Tablet [SPIRONOLACTONE SANDOZ] Box of 50,Drug,RxNorm Extension,S,970250
36789529,Spironolactone 100 MG Delayed Release Oral Tablet [SPIRONOLACTONE SANDOZ],Drug,RxNorm Extension,S,970250
36789530,Spironolactone 100 MG Delayed Release Oral Tablet [Aldactone] Box of 50 by Continental,Drug,RxNorm Extension,S,970250
36789531,Spironolactone 100 MG Delayed Release Oral Tablet [Aldactone] Box of 50,Drug,RxNorm Extension,S,970250
36789533,Spironolactone 100 MG Delayed Release Oral Tablet [Aldactone] Box of 50 by PI-Pharma,Drug,RxNorm Extension,S,970250
36789534,Spironolactone 100 MG Delayed Release Oral Tablet [Aldactone] Box of 30 by Continental,Drug,RxNorm Extension,S,970250
36789535,Spironolactone 100 MG Delayed Release Oral Tablet [Aldactone] Box of 30,Drug,RxNorm Extension,S,970250
36789536,Spironolactone 100 MG Delayed Release Oral Tablet Box of 100,Drug,RxNorm Extension,S,970250
36789537,Spironolactone 100 MG Delayed Release Oral Tablet Box of 50,Drug,RxNorm Extension,S,970250
36789538,Spironolactone 100 MG Delayed Release Oral Tablet Box of 30,Drug,RxNorm Extension,S,970250
36789539,Spironolactone 100 MG Delayed Release Oral Tablet,Drug,RxNorm Extension,S,970250
36789540,Spironolactone 25 MG Delayed Release Oral Tablet [Aldactone] Box of 50 by PI-Pharma,Drug,RxNorm Extension,S,970250
36812199,eplerenone 25 MG Oral Tablet by Tillomed,Drug,RxNorm Extension,S,1309799
36812227,eplerenone 50 MG Oral Tablet by Tillomed,Drug,RxNorm Extension,S,1309799
36812555,Spironolactone 25 MG Oral Tablet Box of 500 by Accord,Drug,RxNorm Extension,S,970250
36813186,eplerenone 25 MG Oral Tablet Box of 28 by Tillomed,Drug,RxNorm Extension,S,1309799
36813594,eplerenone 50 MG Oral Tablet by Xiromed,Drug,RxNorm Extension,S,1309799
36813715,eplerenone 50 MG Oral Tablet Box of 28 by Tillomed,Drug,RxNorm Extension,S,1309799
36813719,eplerenone 25 MG Oral Tablet Box of 30 by Xiromed,Drug,RxNorm Extension,S,1309799
36813773,eplerenone 50 MG Oral Tablet Box of 30 by Xiromed,Drug,RxNorm Extension,S,1309799
36813830,eplerenone 25 MG Oral Tablet by Xiromed,Drug,RxNorm Extension,S,1309799
36879350,Spironolactone 75 MG Oral Tablet [Aldactone] Box of 100,Drug,RxNorm Extension,S,970250
36879939,Spironolactone 0.9 MG/ML Oral Suspension,Drug,RxNorm Extension,S,970250
36885481,Spironolactone 75 MG [Aldactone],Drug,RxNorm Extension,S,970250
36886158,Spironolactone 0.9 MG/ML,Drug,RxNorm Extension,S,970250
36886663,Spironolactone 75 MG Oral Tablet Box of 30,Drug,RxNorm Extension,S,970250
36887944,Spironolactone 75 MG Oral Tablet [Aldactone],Drug,RxNorm Extension,S,970250
36890714,Hydrochlorothiazide 50 MG / Spironolactone 100 MG Oral Tablet,Drug,RxNorm Extension,S,970250
36891596,Spironolactone 0.9 MG/ML Oral Solution,Drug,RxNorm Extension,S,970250
36893576,Spironolactone 75 MG Oral Tablet Box of 100,Drug,RxNorm Extension,S,970250
36894322,Spironolactone 75 MG [Spiroctan],Drug,RxNorm Extension,S,970250
36919640,spironolactone 25 MG Delayed Release Oral Tablet Box of 28 by Phoenix Healthcare Distribution,Drug,RxNorm Extension,S,970250
36920096,eplerenone 50 MG Delayed Release Oral Tablet by Xiromed,Drug,RxNorm Extension,S,1309799
36920129,eplerenone 25 MG Delayed Release Oral Tablet Box of 28 by Medihealth,Drug,RxNorm Extension,S,1309799
36920276,eplerenone 25 MG Oral Tablet [Inspra] Box of 28 by Viatris Healthcare,Drug,RxNorm Extension,S,1309799
36920550,spironolactone 100 MG Oral Tablet [Aldactone] Box of 100 by Pfizer,Drug,RxNorm Extension,S,970250
36920807,spironolactone 100 MG Oral Tablet [Aldactone] Box of 20 by Stephar,Drug,RxNorm Extension,S,970250
36922743,spironolactone 25 MG Oral Tablet [Aldactone] Box of 100 by Pfizer,Drug,RxNorm Extension,S,970250
36924410,spironolactone 100 MG Oral Tablet [Aldactone] by Stephar,Drug,RxNorm Extension,S,970250
36924809,spironolactone 25 MG Delayed Release Oral Tablet Box of 28 by Medihealth,Drug,RxNorm Extension,S,970250
36927452,eplerenone 50 MG Delayed Release Oral Tablet by Tillomed,Drug,RxNorm Extension,S,1309799
36928235,spironolactone 50 MG Delayed Release Oral Tablet Box of 250 by A A H,Drug,RxNorm Extension,S,970250
36928250,eplerenone 50 MG Delayed Release Oral Tablet Box of 28 by Viatris Healthcare,Drug,RxNorm Extension,S,1309799
36930273,eplerenone 25 MG Delayed Release Oral Tablet Box of 28 by Mawdsley-Brooks,Drug,RxNorm Extension,S,1309799
36930835,eplerenone 25 MG Oral Tablet [Inspra] Box of 30 by Mawdsley-Brooks,Drug,RxNorm Extension,S,1309799
36931379,eplerenone 50 MG Delayed Release Oral Tablet Box of 28 by Accord,Drug,RxNorm Extension,S,1309799
36932296,spironolactone 12 MG Oral Tablet by DE,Drug,RxNorm Extension,S,970250
36932783,spironolactone 50 MG Oral Tablet [Aldactone] Box of 100 by Pfizer,Drug,RxNorm Extension,S,970250
36933468,spironolactone 25 MG Oral Tablet by Key,Drug,RxNorm Extension,S,970250
36934568,spironolactone 100 MG Oral Tablet [Aldactone] by Pfizer,Drug,RxNorm Extension,S,970250
36935423,eplerenone 25 MG Delayed Release Oral Tablet by Upjohn Products,Drug,RxNorm Extension,S,1309799
36936185,spironolactone 50 MG Oral Tablet [Aldactone] by Mawdsley-Brooks,Drug,RxNorm Extension,S,970250
36936856,spironolactone 50 MG Oral Tablet [Aldactone] Box of 100,Drug,RxNorm Extension,S,970250
36940350,spironolactone 50 MG Oral Tablet [Aldactone] Box of 100 by Mawdsley-Brooks,Drug,RxNorm Extension,S,970250
36940413,spironolactone 25 MG Delayed Release Oral Tablet by Key,Drug,RxNorm Extension,S,970250
36940743,spironolactone 50 MG Delayed Release Oral Tablet Box of 28 by NorthStar Healthcare Unlimited Company,Drug,RxNorm Extension,S,970250
36941338,spironolactone 12 MG Oral Tablet Box of 28 by Medihealth,Drug,RxNorm Extension,S,970250
36942248,spironolactone 50 MG Delayed Release Oral Tablet by Medihealth,Drug,RxNorm Extension,S,970250
