medcodeid	term	originalreadcode	cleansedreadcode	snomedctconceptid	snomedctdescriptionid	release	emiscodecategoryid	_merge
312529012	[X]Other specified arthritis	Nyu1B	Nyu1B00	3723001	7278014		32	master only (1)
312535012	[X]Arthrosis	Nyu2	Nyu2.00	399269003	1778721018		32	master only (1)
312537016	[X]Other primary coxarthrosis	Nyu21	Nyu2100	399269003	1778721018		32	master only (1)
312538014	[X]Other dysplastic coxarthrosis	Nyu22	Nyu2200	399269003	1778721018		32	master only (1)
312539018	[X]Other post-traumatic coxarthrosis	Nyu23	Nyu2300	399269003	1778721018		32	master only (1)
312540016	[X]Other secondary coxarthrosis, bilateral	Nyu24	Nyu2400	399269003	1778721018		32	master only (1)
312544013	[X]Other post-traumatic gonarthrosis	Nyu26	Nyu2600	399269003	1778721018		32	master only (1)
312545014	[X]Other secondary gonarthrosis, bilateral	Nyu27	Nyu2700	399269003	1778721018		32	master only (1)
312549015	[X]Other primary arthrosis of first carpometacarpal joint	Nyu29	Nyu2900	399269003	1778721018		32	master only (1)
312552011	[X]Other secondary arthrosis of first carpometacarpal joint	Nyu2C	Nyu2C00	399269003	1778721018		32	master only (1)
312553018	[X]Other specified arthrosis	Nyu2D	Nyu2D00	399269003	1786778011		32	master only (1)
312557017	[X]Post-traumatic arthrosis of other joints	Nyu2F	Nyu2F00	399269003	1778721018		32	master only (1)
312558010	[X]Other joint disorders	Nyu3	Nyu3.00	399269003	1786779015		32	master only (1)
312572018	[X]Other specified joint disorders	Nyu3D	Nyu3D00	399269003	1786781018		32	master only (1)
359169019	Knee arthritis NOS	N06z6-1	N06z611	371081002	1209789011		32	master only (1)
359170018	Hip arthritis NOS	N06z5-1	N06z511	68449006	2900237016		32	master only (1)
359420013	Osteoarthritis of knee	ESCTOS1		239873007	1954201000006110		32	master only (1)
393819010	TKR -Total prosthetic replacement of knee joint using cement	7K30-V	7K30.1V	265170009	393819010		32	master only (1)
393825014	Conversion to hybrid total knee replacement NEC	7K321-2	7K32112	19063003	32134012		32	master only (1)
400182014	Osteoarthritis NOS	N05zz	N05zz00	396275006	1776248011		32	master only (1)
400183016	Osteoarthritis NOS, of the upper arm	N05z2	N05z200	396275006	1776248011		32	master only (1)
400184010	Osteoarthritis NOS, of the forearm	N05z3	N05z300	396275006	1776248011		32	master only (1)
400195016	Arthropathy NOS, of the upper arm	N06z2	N06z200	399269003	1778721018		32	master only (1)
400196015	Arthropathy NOS, of the forearm	N06z3	N06z300	399269003	1778721018		32	master only (1)
400264018	Other specified joint disorders	N09y	N09y.00	399269003	1778721018		32	master only (1)
400307013	Other synovial, tendon and bursa disorders	N22y	N22y.00	399269003	1778721018		32	master only (1)
400355013	[X]Other primary gonarthrosis	Nyu25	Nyu2500	239873007	359420013		32	master only (1)
400356014	[X]Other secondary gonarthrosis	Nyu28	Nyu2800	399269003	1778721018		32	master only (1)
400357017	[X]Other secondary coxarthrosis	Nyu2E	Nyu2E00	399269003	1778721018		32	master only (1)
411549017	H/O: arthritis	14G-1	14G..11	275554004	411549017		32	master only (1)
451903015	Other synovial, tendon or bursa disorder NOS	N22yz	N22yz00	399269003	1778721018		32	master only (1)
460303019	[V]Personal history of arthritis	ZV134	ZV13400	275554004	411549017		32	master only (1)
1776248011	Osteoarthritis	N05-1	N05..11	396275006	1776248011		32	master only (1)
2548331017	Inflammatory polyarthropathy	N04-1	N04..11	417373000	2548331017		32	master only (1)
10331000006119	Other specified joint disorders of pelvic region and thigh	N09y5	N09y500	399269003	1778721018		32	master only (1)
16911000006114	Other rheumatoid arthropathy + visceral/systemic involvement	N042	N042.00	239793008	359293019		32	master only (1)
18121000006117	Osteoarthritis NOS, of tibio-fibular joint	N05zM	N05zM00	396275006	1776248011		32	master only (1)
31041000006113	Osteoarthritis NOS, of distal radio-ulnar joint	N05zD	N05zD00	396275006	1776248011		32	master only (1)
37511000006111	Other arthroplasty of knee joint	7K32-1	7K32.11	19063003	479050012		32	master only (1)
41281000006113	Osteoarthritis NOS	N05z	N05z.00	396275006	1776248011		32	master only (1)
85641000006111	Uci total replacement of knee joint using cement	7K30-T	7K30.1T	265170009	393818019		32	master only (1)
98241000006116	Total prosthetic replacement of knee joint using cement OS	7K30y	7K30y00	265170009	393818019		32	master only (1)
111411000006116	Swanson total replacement of knee joint using cement	7K30-S	7K30.1S	265170009	393818019		32	master only (1)
125271000006116	Stanmore total replacement of knee joint using cement	7K30-R	7K30.1R	265170009	393818019		32	master only (1)
147051000006110	Sheehan total replacement of knee joint using cement	7K30-P	7K30.1P	265170009	393818019		32	master only (1)
147201000006117	Shiers total replacement of knee joint using cement	7K30-Q	7K30.1Q	265170009	393818019		32	master only (1)
162231000006117	Rheumatoid arthropathy + visceral/systemic involvement NOS	N042z	N042z00	239793008	359293019		32	master only (1)
176111000006112	Removal previous cemented total prosthetic replacement knee	7K30x-1	7K30x11	265170009	393818019		32	master only (1)
219021000000114	Rheumatoid arthrit. monitoring	66H-3	66H..13	275902004	411871019		1	master only (1)
221511000000115	Hip osteoarthritis NOS	N05z5-1	N05z511	239872002	359419019		32	master only (1)
221521000000114	Knee osteoarthritis NOS	N05z6-1	N05z611	239873007	359420013		32	master only (1)
221661000006114	Polyarthritis	N065z-1	N065z11	417373000	2553619018		32	master only (1)
221681000006116	Polycentric total replacement of knee joint using cement	7K30-N	7K30.1N	265170009	393818019		32	master only (1)
264471000006113	Oligoarticular osteoarthritis, unspecified, of pelvis/thigh	N0545	N054500	396275006	1776248011		32	master only (1)
264481000006111	Oligoarticular osteoarthritis, unspecified, of shoulder	N0541	N054100	396275006	1776248011		32	master only (1)
264501000006118	Oligoarticular osteoarthritis, unspecified, other spec sites	N0548	N054800	396275006	1776248011		32	master only (1)
265871000006111	Oligoarticular osteoarthritis, unspecified, of ankle/foot	N0547	N054700	396275006	1776248011		32	master only (1)
359211000006118	[X] Unilateral primary gonarthrosis	Nyu25-1	Nyu2511	239873007	359420013		32	master only (1)
359221000006114	[X] Unilateral secondary coxarthrosis	Nyu2E-1	Nyu2E11	399269003	1778721018		32	master only (1)
359231000006112	[X] Unilateral secondary gonarthrosis	Nyu28-1	Nyu2811	399269003	1778721018		32	master only (1)
363821000006115	[X]Arthropathies in other specified diseases CE	Nyu1F	Nyu1F00	417373000	2548331017		32	master only (1)
363831000006117	[X]Arthropathies/oth endocrin,nutritionl+metabolic disorders	Nyu1E	Nyu1E00	417373000	2548331017		32	master only (1)
363841000006110	[X]Arthropathy in hypersensitivity reactions CE	Nyu4B	Nyu4B00	399269003	1778721018		32	master only (1)
363861000006114	[X]Arthropathy in other blood disorders CE	Nyu4A	Nyu4A00	399269003	1778721018		32	master only (1)
388241000006119	[X]Gouty arthrpathy due/enzym defects+oth inherit disordr CE	Nyu1C	Nyu1C00	48440001	80706015		32	master only (1)
405841000006115	[X]Other 2ndry arthrosis/1st carpometacarpal joints,bilaterl	Nyu2B	Nyu2B00	399269003	1778721018		32	master only (1)
412741000006119	[X]Other post-traumatic arthrosis/1st carpometacarpal joint	Nyu2A	Nyu2A00	399269003	1778721018		32	master only (1)
481451000006119	Anametric total replacement of knee joint using cement	7K30-1	7K30.11	265170009	393818019		32	master only (1)
498571000006118	Attenborough total replacement of knee joint using cement	7K30-3	7K30.13	265170009	393818019		32	master only (1)
540341000006116	Cavendish total replacement of knee joint using cement	7K30-5	7K30.15	265170009	393818019		32	master only (1)
545491000006113	Charnley total replacement of knee joint using cement	7K30-6	7K30.16	265170009	393818019		32	master only (1)
608181000006110	Deane total replacement of knee joint using cement	7K30-7	7K30.17	265170009	393818019		32	master only (1)
612971000006110	Denham total replacement of knee joint using cement	7K30-8	7K30.18	265170009	393818019		32	master only (1)
698991000006113	Manchester total replacement of knee joint using cement	7K30-I	7K30.1I	265170009	393818019		32	master only (1)
711211000006111	Melbourne total replacement of knee joint using cement	7K30-L	7K30.1L	265170009	393818019		32	master only (1)
717311000006113	Marmor total replacement of knee joint using cement	7K30-J	7K30.1J	265170009	393818019		32	master only (1)
718001000006112	Marie - Strumpell spondylitis	N100-1	N100.11	9631008	1235977013		32	master only (1)
736711000006119	Localised osteoarthritis, unspecified, of shoulder region	N0531	N053100	67315001	111849010		32	master only (1)
738691000006116	Liverpool total replacement of knee joint using cement	7K30-H	7K30.1H	265170009	393818019		32	master only (1)
742431000006119	Irving total replacement of knee joint using cement	7K30-G	7K30.1G	265170009	393818019		32	master only (1)
757071000006113	Joint degeneration	N05z-1	N05z.11	396275006	1776248011		32	master only (1)
757291000006118	Joint disorders NOS	N09z	N09z.00	399269003	1778721018		32	master only (1)
786091000006118	Ilch total replacement of knee joint using cement	7K30-F	7K30.1F	265170009	393818019		32	master only (1)
794561000006110	Freeman total replacement of knee joint using cement	7K30-9	7K30.19	265170009	393818019		32	master only (1)
801411000006113	Geomedic total replacement of knee joint using cement	7K30-A	7K30.1A	265170009	393818019		32	master only (1)
801421000006117	Geometric total replacement of knee joint using cement	7K30-B	7K30.1B	265170009	393818019		32	master only (1)
807731000006116	Gunston total replacement of knee joint using cement	7K30-D	7K30.1D	265170009	393818019		32	master only (1)
821221000006111	Herbert total replacement of knee joint using cement	7K30-E	7K30.1E	265170009	393818019		32	master only (1)
823951000006111	Hip osteoarthitis NOS	N0535-2	N053512	239872002	359419019		32	master only (1)
876281000006118	Knee arthroplasty	7K3-99	7K3..99	179342005	876281000006118		32	master only (1)
889621000006117	Arthritis/arthrosis	N0-99	N0...99	274135002	889621000006117		32	master only (1)
889731000006111	Rheumatoid arthritis NOS	N040-90	N040.90	69896004	889731000006111		32	master only (1)
889741000006118	Rheum. arth. - other joint	N040-91	N040.91	69896004	889741000006118		32	master only (1)
889751000006116	Rheum. arth. - ankle/foot	N040-92	N040.92	69896004	889751000006116		32	master only (1)
889761000006119	Rheum. arth. - knee joint	N040-93	N040.93	69896004	889761000006119		32	master only (1)
889771000006114	Rheum. arth. - hip joint	N040-94	N040.94	69896004	889771000006114		32	master only (1)
889781000006112	Rheum. arth. - hand joint	N040-95	N040.95	69896004	889781000006112		32	master only (1)
889791000006110	Rheum. arth. - wrist joint	N040-96	N040.96	69896004	889791000006110		32	master only (1)
889801000006111	Rheum. arth. - elbow joint	N040-97	N040.97	69896004	889801000006111		32	master only (1)
889811000006114	Rheum. arth. - shoulder joint	N040-98	N040.98	69896004	889811000006114		32	master only (1)
889821000006118	Rheum. arth. - multiple joint	N040-99	N040.99	69896004	889821000006118		32	master only (1)
889851000006110	Polyarthropathy NOS -inflammat	N04z-99	N04z.99	417373000	889851000006110		32	master only (1)
889861000006112	Osteoarthritis -multiple joint	N0502-99	N050299	201819000	889861000006112		32	master only (1)
889881000006119	Osteoarthritis - elbow joint	N05z2-99	N05z299	396275006	889881000006119		32	master only (1)
889891000006116	Osteoarthritis - wrist joint	N05z3-99	N05z399	396275006	889891000006116		32	master only (1)
889901000006117	Osteoarthritis - hand joint	N05z4-99	N05z499	396275006	889901000006117		32	master only (1)
889911000006119	Osteoarthritis - hip joint	N05z5-99	N05z599	396275006	889911000006119		32	master only (1)
889931000006113	Osteoarthritis - ankle/foot	N05z7-99	N05z799	396275006	889931000006113		32	master only (1)
989291000006112	Rheum. arth. - wrist joint	N0407-99	N040799	201771002	989291000006112		32	master only (1)
989301000006113	Rheum. arth. - hand joint	N0408-99	N040899	201772009	989301000006113		32	master only (1)
989311000006111	Rheum. arth. - hip joint	N040B-99	N040B99	201775006	989311000006111		32	master only (1)
989321000006115	Rheum. arth. - knee joint	N040D-99	N040D99	201777003	989321000006115		32	master only (1)
989331000006117	Rheum. arth. - ankle/foot	N040F-99	N040F99	201779000	989331000006117		32	master only (1)
2558271000006115	Inflammatory arthritis	^ESCTIN255827		3723001	1229155013		32	master only (1)
2558291000006119	Joint inflammation	^ESCTJO255829		3723001	1229154012		32	master only (1)
2653361000006118	Marie StrÃÂ¼mpell spondylitis	^ESCTMA265336		9631008	16836017		32	master only (1)
2653371000006113	Rheumatoid spondylitis	^ESCTRH265337		9631008	16837014		32	master only (1)
2653381000006111	Spondylosis deformans	^ESCTSP265338		9631008	16838016		32	master only (1)
2653391000006114	Bekhterev's disease	^ESCTBE265339		9631008	16839012		32	master only (1)
2653411000006114	Marie-Strumpell spondylitis	^ESCTMA265341		9631008	1235977013		32	master only (1)
2653421000006118	Idiopathic ankylosing spondylitis	^ESCTID265342		9631008	1235978015		32	master only (1)
2653431000006115	AS - Ankylosing spondylitis	^ESCTAS265343		9631008	1235979011		32	master only (1)
2802571000006110	Repair of knee joint	^ESCTRE280257		19063003	32137017		32	master only (1)
2802591000006111	Knee arthroplasty	^ESCTKN280259		19063003	479051011		32	master only (1)
2802601000006115	Knee replacement	^ESCTKN280260		19063003	479052016		32	master only (1)
2853461000006115	Osteoarthritis - hand joint	^ESCTOS285346		22193007	1784870010		32	master only (1)
2853471000006110	Osteoarthrosis of hand	^ESCTOS285347		22193007	2871181018		32	master only (1)
2946381000006118	Injection into joint cavity	^ESCTIN294638		27813003	483677019		32	master only (1)
3594941000006112	OA - Osteoarthritis of shoulder	^ESCTOA359494		67315001	1232918017		32	master only (1)
3594951000006114	Osteoarthritis of shoulder joint	^ESCTOS359495		67315001	1232919013		32	master only (1)
3594971000006116	Osteoarthritis of shoulder region	^ESCTOS359497		67315001	3036006013		32	master only (1)
3613811000006110	Inflammation of hip joint	^ESCTIN361381		68449006	2900238014		32	master only (1)
3636511000006113	Atrophic arthritis	^ESCTAT363651		69896004	116083018		32	master only (1)
3636521000006117	Chronic rheumatic arthritis	^ESCTCH363652		69896004	116084012		32	master only (1)
3636531000006119	Rheumatic gout	^ESCTRH363653		69896004	116085013		32	master only (1)
3636541000006112	RA - Rheumatoid arthritis	^ESCTRA363654		69896004	1233202011		32	master only (1)
3636551000006114	Rheumatoid disease	^ESCTRH363655		69896004	1233203018		32	master only (1)
3636561000006111	RhA - Rheumatoid arthritis	^ESCTRH363656		69896004	1233204012		32	master only (1)
3636571000006116	Proliferative arthritis	^ESCTPR363657		69896004	1788127016		32	master only (1)
4541331000006113	History of rheumatoid arthritis	^ESCTHI454133		161567008	2986458016		32	master only (1)
4541351000006118	History of osteoarthritis	^ESCTHI454135		161568003	2986738016		32	master only (1)
4809221000006114	Rheumatoid arthritis of first metatarsophalangeal joint	^ESCTRH480922		201783000	309806016		32	master only (1)
4809411000006117	GOA - Generalized osteoarthritis	^ESCTGO480941		201819000	309855013		32	master only (1)
4809421000006113	Generalized osteoarthritis	^ESCTGE480942		201819000	309856014		32	master only (1)
4809431000006111	Generalized osteoarthrosis	^ESCTGE480943		201819000	309857017		32	master only (1)
4809441000006118	Generalised osteoarthrosis	^ESCTGE480944		201819000	309859019		32	master only (1)
4809461000006119	GOA - Generalised osteoarthritis	^ESCTGO480946		201819000	309861011		32	master only (1)
5140211000006119	Idiopathic osteoarthritis	^ESCTID514021		239862000	359392014		32	master only (1)
5140221000006110	PGOA - Primary generalised osteoarthritis	^ESCTPG514022		239862000	359393016		32	master only (1)
5140241000006115	Primary generalised osteoarthritis	^ESCTPR514024		239862000	359395011		32	master only (1)
5140251000006118	Primary osteoarthritis	^ESCTPR514025		239862000	359396012		32	master only (1)
5140261000006116	PGOA - Primary generalized osteoarthritis	^ESCTPG514026		239862000	359397015		32	master only (1)
5140271000006111	Primary generalized osteoarthritis	^ESCTPR514027		239862000	359398013		32	master only (1)
5140281000006114	Primary generalized osteoarthrosis	^ESCTPR514028		239862000	359399017		32	master only (1)
5140291000006112	Primary generalized hypertrophic osteoarthrosis	^ESCTPR514029		239862000	359400012		32	master only (1)
5140301000006113	Primary generalised hypertrophic osteoarthrosis	^ESCTPR514030		239862000	359401011		32	master only (1)
5140541000006118	OA - Osteoarthritis of hip	^ESCTOA514054		239872002	359418010		32	master only (1)
5140551000006116	Degenerative joint disease of hip	^ESCTDE514055		239872002	1784940016		32	master only (1)
5140571000006114	OA - Osteoarthritis of knee	^ESCTOA514057		239873007	359421012		32	master only (1)
5140581000006112	Degenerative joint disease of knee	^ESCTDE514058		239873007	1784941017		32	master only (1)
5140591000006110	Gonarthrosis	^ESCTGO514059		239873007	2912953014		32	master only (1)
5140601000006119	Knee DJD (degenerative joint disease)	^ESCTKN514060		239873007	3447232019		32	master only (1)
5560451000006117	Arthritis/arthrosis	^ESCTAR556045		274135002	409900013		31	master only (1)
5574551000006115	History of arthritis	^ESCTHI557455		275554004	2986468014		32	master only (1)
5721431000006114	Rheumatoid arthritis of multiple joints	^ESCTRH572143		287006005	2692387019		32	master only (1)
6566761000006110	OA - Osteoarthritis	^ESCTOA656676		396275006	1785522017		32	master only (1)
6566771000006115	Degenerative arthritis	^ESCTDE656677		396275006	1785523010		32	master only (1)
6566781000006117	OA - Osteoarthrosis	^ESCTOA656678		396275006	1785524016		32	master only (1)
6566791000006119	Hypertrophic arthritis	^ESCTHY656679		396275006	1785525015		32	master only (1)
6566801000006118	Degenerative joint disease	^ESCTDE656680		396275006	1785526019		32	master only (1)
6566811000006115	Hypertrophic polyarthritis	^ESCTHY656681		396275006	1785527011		32	master only (1)
6566821000006111	Osteoarthrosis	^ESCTOS656682		396275006	1785528018		32	master only (1)
6566831000006114	Degenerative arthropathy	^ESCTDE656683		396275006	1785529014		32	master only (1)
6620001000006110	Joint disease	^ESCTJO662000		399269003	1786780017		32	master only (1)
6620011000006113	Disorder of joint	^ESCTDI662001		399269003	6620011000006113		32	master only (1)
6905901000006110	Inflammatory arthritis of multiple joints	^ESCTIN690590		417373000	3036296010		32	master only (1)
7099641000006113	Rheumatoid arthritis of foot	^ESCTRH709964		429192004	2696026017		32	master only (1)
11903911000006111	Seropositive errosive rheumatoid arthritis	^ESCT1190391		308143008	451461014		32	master only (1)
11913941000006113	[X]Arthritis+polyarthritis due/other specfd bacterial agents	^ESCT1191394		417373000	363811000006111		32	master only (1)
12176121000006116	Joint injection	^ESCT1217612		27813003	3685886010		32	master only (1)
12184951000006114	Arthritis due to gout	^ESCT1218495		48440001	3658147015		32	master only (1)
12204351000006111	Inflammatory disorder due to increased blood urate level	^ESCT1220435		90560007	3658267015		32	master only (1)
