medcodeid	term	originalreadcode	cleansedreadcode	snomedctconceptid	snomedctdescriptionid	release	emiscodecategoryid	_merge
3966201000006116	Transurethral resection of prostate	^ESCTTR396620		90199006	508889012		32	master only (1)
3966211000006118	TURP - Transurethral resection of prostate	^ESCTTU396621		90199006	508890015		32	master only (1)
4790241000006110	Recurrent UTI - urinary tract infection	^ESCTRE479024		197927001	304320015		32	master only (1)
4790301000006117	Painful hematuria	^ESCTPA479030		197939009	304347013		32	master only (1)
4790341000006115	Frank hematuria	^ESCTFR479034		197941005	304351010		32	master only (1)
4790351000006118	Macroscopic hematuria	^ESCTMA479035		197941005	304352015		32	master only (1)
4790361000006116	Macroscopic haematuria	^ESCTMA479036		197941005	304354019		32	master only (1)
4790371000006111	Gross hematuria	^ESCTGR479037		197941005	3035416017		32	master only (1)
5096871000006114	Bladder muscle dysfunction - overactive	^ESCTBL509687		236633002	354697012		32	master only (1)
5096881000006112	Overactive detrusor	^ESCTOV509688		236633002	354698019		32	master only (1)
5096891000006110	Hyperactive bladder	^ESCTHY509689		236633002	2579201012		32	master only (1)
5097091000006115	ARU - Acute retention of urine	^ESCTAR509709		236648008	354720012		32	master only (1)
5097101000006114	Acute urinary retention	^ESCTAC509710		236648008	354721011		32	master only (1)
5493281000006110	Prostatic hypertrophy	^ESCTPR549328		266569009	396733010		32	master only (1)
5493291000006113	Benign myoma of prostate	^ESCTBE549329		266569009	396734016		32	master only (1)
5493301000006114	Benign enlargement of prostate	^ESCTBE549330		266569009	396736019		32	master only (1)
5493321000006116	Benign fibroma of prostate	^ESCTBE549332		266569009	396739014		32	master only (1)
5493331000006118	Prostatic area hypertrophy	^ESCTPR549333		266569009	396740011		32	master only (1)
5493341000006111	BEP - Benign enlargement of prostate	^ESCTBE549334		266569009	396741010		32	master only (1)
5493351000006113	BPH - Benign prostatic hypertrophy	^ESCTBP549335		266569009	396742015		32	master only (1)
5493361000006110	Nodular hyperplasia of prostate gland	^ESCTNO549336		266569009	2773715017		32	master only (1)
5497121000006113	History of urinary disease	^ESCTHI549712		267002001	2986664015		32	master only (1)
5498171000006110	Unable to pass urine	^ESCTUN549817		267064002	397938015		32	master only (1)
5498181000006113	Urinary retention	^ESCTUR549818		267064002	397939011		32	master only (1)
5498201000006114	Unable to empty bladder	^ESCTUN549820		267064002	397941012		32	master only (1)
5498211000006112	Not passing urine	^ESCTNO549821		267064002	2162368010		32	master only (1)
5880471000006112	Finding of frequency of urination	^ESCTFI588047		300471006	441540013		27	master only (1)
5880491000006113	Frequency of urination	^ESCTFR588049		300471006	1490594016		27	master only (1)
5880501000006117	FOM - Frequency of micturition	^ESCTFO588050		300471006	1490595015		27	master only (1)
5880511000006119	Periodicity of micturition	^ESCTPE588051		300471006	1490596019		27	master only (1)
5969611000006118	LUTS - Lower urinary tract symptoms	^ESCTLU596961		307541003	450832014		27	master only (1)
11851221000006114	BPH - benign prostatic hyperplasia	^ESCT1185122		266569009	3513761015		32	master only (1)
